win,SNPs,hits,Z,top_candidate_p,Z_pVal,chr,pos
64,58,3,3.6079013898850105,0.02051377222027665,0.12624624466019696,CE10_chr1,645000
65,54,0,0.03693106569319619,1,0.5430398286874111,CE10_chr1,655000
66,55,0,-3.3437001013890955,1,0.9038014326168896,CE10_chr1,665000
67,41,0,-1.215997714147434,1,0.7480139397981195,CE10_chr1,675000
68,43,1,2.697098621154955,0.35089737163159784,0.1794598719735363,CE10_chr1,685000
69,45,2,1.2766200851672869,0.07463929299800556,0.36557278785781455,CE10_chr1,695000
70,85,0,0.717085349962549,1,0.39595467460666656,CE10_chr1,705000
71,116,0,4.427102733910172,1,0.07136393197194435,CE10_chr1,715000
72,88,0,5.113975706585635,1,0.06215761765469918,CE10_chr1,725000
73,61,0,-5.0773592158794,1,0.964163407316635,CE10_chr1,735000
74,1,0,-0.38724119872157897,1,0.6732802562603758,CE10_chr1,745000
76,8,0,-1.192876823592642,1,0.8528033510915198,CE10_chr1,765000
77,16,0,-2.0083222055061287,1,0.922535491488527,CE10_chr1,775000
78,72,0,0.08363870294831574,1,0.5008192272818675,CE10_chr1,785000
79,40,1,3.0017422109625804,0.3310282414303197,0.14149687459696647,CE10_chr1,795000
80,60,0,1.836695196358148,1,0.29765031565927247,CE10_chr1,805000
81,88,1,-2.321084484873681,0.5870503288661119,0.7205719396088031,CE10_chr1,815000
82,62,0,-0.24280951009493565,1,0.5653900490301851,CE10_chr1,825000
83,79,0,7.168668304944803,1,0.01547256418108222,CE10_chr1,835000
84,70,1,0.8845117093558789,0.5051613403997931,0.405357955334564,CE10_chr1,845000
85,53,0,-1.4646483752166988,1,0.7437692644658118,CE10_chr1,855000
86,70,0,-1.3372765468547605,1,0.6780316651195355,CE10_chr1,865000
87,77,1,-3.22044621066761,0.5387780325819045,0.8341799229981064,CE10_chr1,875000
88,95,2,-0.2972861477291897,0.2457591989359997,0.48059891000037136,CE10_chr1,885000
89,52,1,4.013706320393762,0.4070335535985007,0.09102002864573412,CE10_chr1,895000
90,54,0,-0.4491081904488782,1,0.6110855178278926,CE10_chr1,905000
91,50,0,-1.3083727291086251,1,0.7339283898983147,CE10_chr1,915000
92,78,2,-1.85705718442543,0.18363711766997076,0.7085139078480527,CE10_chr1,925000
93,45,1,2.771220041278342,0.363814513936129,0.17637669944132017,CE10_chr1,935000
94,52,0,-0.4335795097133242,1,0.613351528296214,CE10_chr1,945000
95,89,5,1.1888012391266802,0.00207036297556687,0.3362540780840445,CE10_chr1,955000
96,63,1,1.0583408533834424,0.4690944570448869,0.3923396864697377,CE10_chr1,965000
97,33,0,0.7123094792555904,1,0.44626073451832426,CE10_chr1,975000
98,76,1,0.7664552167652428,0.5341192248302067,0.40928473086612094,CE10_chr1,985000
99,52,1,0.21242120479136012,0.4070335535985007,0.5208853099437702,CE10_chr1,995000
100,57,0,-2.664963555743653,1,0.8501447071216545,CE10_chr1,1005000
101,47,0,-2.7937728538167708,1,0.888964144277549,CE10_chr1,1015000
102,46,0,-1.312338626829009,1,0.7459623272198757,CE10_chr1,1025000
103,56,1,2.6625752547370465,0.4303987975228408,0.20492070534430015,CE10_chr1,1035000
104,30,0,1.2783433143728888,1,0.3394087567820332,CE10_chr1,1045000
105,85,0,2.135175854871022,1,0.25004227637703935,CE10_chr1,1055000
106,70,0,1.9610683756178793,1,0.281122567624263,CE10_chr1,1065000
107,72,0,4.5894494814351905,1,0.0803940359979386,CE10_chr1,1075000
108,8,0,2.230630272248302,1,0.0647869140788424,CE10_chr1,1085000
109,2,0,-0.3985402236295664,1,0.6771150587400568,CE10_chr1,1095000
110,36,0,-1.6880681657841397,1,0.821210151593109,CE10_chr1,1105000
111,51,0,-1.6216177720077922,1,0.7677176823436729,CE10_chr1,1115000
112,46,0,-0.5285258413595657,1,0.6398316379595195,CE10_chr1,1125000
113,59,0,-3.3394517591917205,1,0.8931118095234152,CE10_chr1,1135000
114,64,0,-1.7674466334898689,1,0.743938074469443,CE10_chr1,1145000
115,81,8,7.448922055512757,1.6807068588786412e-6,0.01286149564807037,CE10_chr1,1155000
116,57,10,5.32117787158768,2.8134413700619484e-10,0.0402555978891943,CE10_chr1,1165000
117,38,1,-0.5660147208845656,0.31744540498961304,0.6622955754084876,CE10_chr1,1175000
118,52,1,1.112147660011179,0.4070335535985007,0.3913185637619313,CE10_chr1,1185000
119,82,0,3.340020386057524,1,0.15447551966937967,CE10_chr1,1195000
120,79,2,3.629118514154988,0.18723464901583187,0.13565616617282483,CE10_chr1,1205000
121,78,1,2.812457636894428,0.5433902522560855,0.1964708172781553,CE10_chr1,1215000
122,80,1,3.756527413832986,0.5524767862361895,0.1274633590930323,CE10_chr1,1225000
123,62,0,4.046773302964424,1,0.10186846600346876,CE10_chr1,1235000
124,51,0,-2.575647957273012,1,0.8605470042624779,CE10_chr1,1245000
125,85,1,2.4180734102619263,0.5744098766113455,0.22474874179664872,CE10_chr1,1255000
126,68,1,0.43527694925453214,0.4951141112129304,0.4648905815197557,CE10_chr1,1265000
127,14,0,-1.9484329219618368,1,0.9243859655675636,CE10_chr1,1275000
128,39,0,-2.060793902308003,1,0.8511176473056541,CE10_chr1,1285000
129,18,0,-0.19998215219040327,1,0.6222433586901539,CE10_chr1,1295000
130,40,1,3.7243261750354018,0.3310282414303197,0.0847877800730461,CE10_chr1,1305000
131,54,0,2.139649472288667,1,0.25949448654177676,CE10_chr1,1315000
132,74,0,-1.9827232555773,1,0.7344475728636173,CE10_chr1,1325000
133,61,0,2.099153911257787,1,0.26773886537877056,CE10_chr1,1335000
134,35,0,-1.5469133579792955,1,0.8077647824833616,CE10_chr1,1345000
135,4,0,-0.42317504954979146,1,0.6842252219084849,CE10_chr1,1355000
136,93,0,2.2342206490456036,1,0.23001240197021044,CE10_chr1,1365000
137,93,0,-2.670264216295376,1,0.7356223623586022,CE10_chr1,1375000
138,81,0,1.832827062535046,1,0.28417495957570493,CE10_chr1,1385000
139,27,1,2.2457588413449505,0.23765728565289648,0.17809670873621664,CE10_chr1,1395000
140,64,0,2.2652990280155048,1,0.2502867864559546,CE10_chr1,1405000
141,76,0,-5.061899072315484,1,0.9385636296505534,CE10_chr1,1415000
142,26,0,0.7505064595849269,1,0.4274794949821391,CE10_chr1,1425000
143,51,0,0.15364063089898458,1,0.5308523373559737,CE10_chr1,1435000
144,41,0,-1.9789033493114936,1,0.8367423966764598,CE10_chr1,1445000
145,36,0,2.1178421579447004,1,0.2290036155223865,CE10_chr1,1455000
146,56,1,1.2404560074408977,0.4303987975228408,0.3729900561856847,CE10_chr1,1465000
147,64,0,1.3739556825767798,1,0.35204081150534305,CE10_chr1,1475000
148,89,1,-2.102313370655691,0.5911798255774507,0.6956792781627787,CE10_chr1,1485000
149,31,1,-1.7992439467506864,0.2676966303456026,0.8497192433334391,CE10_chr1,1495000
150,74,0,-1.690910604375431,1,0.7041948781965158,CE10_chr1,1505000
151,90,0,-0.4745588042922498,1,0.5166215894477283,CE10_chr1,1515000
152,72,0,-1.0685555643660063,1,0.6410239558425204,CE10_chr1,1525000
153,56,0,1.1311570946157148,1,0.3876310532536874,CE10_chr1,1535000
154,20,0,-2.5025240760003933,1,0.9463314302786622,CE10_chr1,1545000
155,50,1,-0.6061790681414718,0.3949939328624637,0.6418958412084984,CE10_chr1,1555000
156,80,0,-3.5060545795534956,1,0.8460861960842152,CE10_chr1,1565000
157,97,0,6.10476890567746,1,0.03411605838121134,CE10_chr1,1575000
158,83,1,5.972817448845572,0.5657686732081884,0.03680133547030428,CE10_chr1,1585000
159,54,1,0.10454711514988374,0.41883358588189046,0.5334245412460903,CE10_chr1,1595000
160,87,0,-3.062312424281368,1,0.7902892293870689,CE10_chr1,1605000
161,80,0,0.02804962463003252,1,0.4878520330764954,CE10_chr1,1615000
162,71,1,-0.1316315325877889,0.5101097269957952,0.5300229566894947,CE10_chr1,1625000
163,72,0,-2.4051557355903177,1,0.781662675864084,CE10_chr1,1635000
164,90,1,-2.479191904671209,0.5952680273216762,0.7285543716429032,CE10_chr1,1645000
165,74,0,-8.879549873700894,1,0.997011836445943,CE10_chr1,1655000
166,26,0,-1.840003429868322,1,0.8708053988118414,CE10_chr1,1665000
167,7,0,-0.6744967783878859,1,0.7479131466471295,CE10_chr1,1675000
168,16,0,-0.19227377098814225,1,0.6208525891844567,CE10_chr1,1685000
169,3,0,-2.2295131770850496,1,0.9803976848556276,CE10_chr1,1695000
170,45,0,-1.9557399557702924,1,0.8219963861444093,CE10_chr1,1705000
171,121,0,-3.3330895726467618,1,0.6861792105496947,CE10_chr1,1715000
172,67,0,-5.234331894545024,1,0.9594672707197,CE10_chr1,1725000
173,38,0,-4.422690710197868,1,0.9802967864730718,CE10_chr1,1735000
174,69,0,-2.7363456142892386,1,0.8200808375434046,CE10_chr1,1745000
175,10,0,-0.03067286031761275,1,0.5748897077581707,CE10_chr1,1755000
176,45,0,-5.604426097215668,1,0.9906821597689616,CE10_chr1,1765000
177,1,0,-0.2702418309600134,1,0.6326858851544384,CE10_chr1,1775000
178,24,0,-3.8964519275515945,1,0.987522983287126,CE10_chr1,1785000
179,55,1,0.3148502920907668,0.4246452500230716,0.5020601885257441,CE10_chr1,1795000
180,9,0,-0.8137267838591757,1,0.7746225111644363,CE10_chr1,1805000
181,24,0,0.5600920680443695,1,0.46192592322858617,CE10_chr1,1815000
182,61,0,0.22990187593315103,1,0.5043440548182998,CE10_chr1,1825000
183,23,0,1.5309844227660308,1,0.26783686068238555,CE10_chr1,1835000
184,21,0,1.2639178360549248,1,0.3074300666895077,CE10_chr1,1845000
185,2,0,-0.20856272409605023,1,0.6131064345302599,CE10_chr1,1855000
188,1,0,-0.8312282731915719,1,0.8068829805195383,CE10_chr1,1885000
191,1,0,0.1732114532039542,1,0.4689137748132769,CE10_chr1,1915000
193,8,0,-2.2840578944515344,1,0.9689696892007904,CE10_chr1,1935000
194,3,0,-1.9519205853158617,1,0.9655479339581065,CE10_chr1,1945000
195,1,0,-1.4215148202821084,1,0.9224156565989056,CE10_chr1,1955000
197,1,0,-1.2770576052259308,1,0.9007221636456776,CE10_chr1,1975000
200,8,0,-0.3594940929313401,1,0.6643272287963448,CE10_chr1,2005000
201,11,0,-2.7475939456382075,1,0.9807941151881469,CE10_chr1,2015000
202,1,0,-0.9989381558902428,1,0.8471209935077731,CE10_chr1,2025000
203,1,0,-0.6761343492261099,1,0.7644324473315876,CE10_chr1,2035000
204,2,0,-0.4032972083248433,1,0.6786614470375439,CE10_chr1,2045000
205,1,0,2.0527000344073145,1,0.03249907571573474,CE10_chr1,2055000
207,7,0,0.48565335391963416,1,0.4104047448336496,CE10_chr1,2075000
208,37,0,0.04682857600378161,1,0.5636414522338387,CE10_chr1,2085000
209,20,2,3.912298521530331,0.0168593376356518,0.02200829427495532,CE10_chr1,2095000
210,84,0,1.5815781932028206,1,0.30523261045504646,CE10_chr1,2105000
211,92,0,-0.6670660204447246,1,0.5316215196390984,CE10_chr1,2115000
212,51,0,-0.8297917852866401,1,0.6699127417657753,CE10_chr1,2125000
213,76,0,-2.5373182998124775,1,0.780884655812531,CE10_chr1,2135000
214,80,0,-5.290031657576435,1,0.9394224848622102,CE10_chr1,2145000
215,70,0,-2.3397004770905596,1,0.7819500144776721,CE10_chr1,2155000
216,83,0,-2.368722105345781,1,0.7422788852183522,CE10_chr1,2165000
217,104,0,-0.9091797010452488,1,0.5150327271274402,CE10_chr1,2175000
218,95,0,-2.296023808528579,1,0.693073808328796,CE10_chr1,2185000
219,136,0,-9.428391919411542,1,0.9660041997748834,CE10_chr1,2195000
220,146,0,-3.465932925222729,1,0.5753369306881174,CE10_chr1,2205000
221,132,0,-3.433410699338721,1,0.6451008850067479,CE10_chr1,2215000
222,141,0,-0.726178063459617,1,0.33524150752325677,CE10_chr1,2225000
223,71,0,-0.3143078493537335,1,0.5527610933762195,CE10_chr1,2235000
224,95,0,-0.31146868377098164,1,0.482163290279044,CE10_chr1,2245000
225,87,0,1.3669107031262089,1,0.3219136631458439,CE10_chr1,2255000
226,11,0,-1.197688717515096,1,0.8412534081811192,CE10_chr1,2265000
227,53,1,0.5163318514227997,0.4129632180625157,0.4756916538574405,CE10_chr1,2275000
228,82,0,0.5286301012891833,1,0.4242925859382801,CE10_chr1,2285000
229,100,0,1.9607647972483384,1,0.24066550370214967,CE10_chr1,2295000
230,49,0,-0.41809737881881537,1,0.6175525727417581,CE10_chr1,2305000
231,63,0,-0.00574607019739026,1,0.5319419470926484,CE10_chr1,2315000
232,31,0,0.4859847836347689,1,0.4859332875543114,CE10_chr1,2325000
233,52,1,2.003605338249156,0.4070335535985007,0.2738777254969652,CE10_chr1,2335000
234,52,0,2.4676388366467945,1,0.2205234078805012,CE10_chr1,2345000
235,33,1,2.2559719952100026,0.28226946740172515,0.20113980657297523,CE10_chr1,2355000
236,49,3,2.7078255259397706,0.01308400496620838,0.19067387504003153,CE10_chr1,2365000
237,30,0,-2.956372783159217,1,0.9451624638690788,CE10_chr1,2375000
238,8,0,-1.5585837064466388,1,0.906992294871783,CE10_chr1,2385000
239,16,0,-2.0059880819595515,1,0.9223274372441036,CE10_chr1,2395000
240,28,0,-2.608528558553067,1,0.9299944133017904,CE10_chr1,2405000
241,3,0,-1.8119247757416512,1,0.9551049030760624,CE10_chr1,2415000
242,10,0,0.7506801054259933,1,0.35747204725199666,CE10_chr1,2425000
243,55,0,-1.0921684539199674,1,0.6930417333430259,CE10_chr1,2435000
244,44,1,-1.9859667402428924,0.3573883979152818,0.8281523880663533,CE10_chr1,2445000
245,50,0,-2.112274695742997,1,0.8221992113405414,CE10_chr1,2455000
246,69,0,-1.2241167639518962,1,0.6681554886520591,CE10_chr1,2465000
247,53,0,2.067561964567745,1,0.2670939109934375,CE10_chr1,2475000
248,56,0,-1.745458037846846,1,0.7661867765719009,CE10_chr1,2485000
249,88,0,-3.0161803138375936,1,0.7831493485854825,CE10_chr1,2495000
250,46,0,0.6672625517614631,1,0.4579840963777744,CE10_chr1,2505000
251,63,1,0.9622729493869596,0.4690944570448869,0.4046526102474014,CE10_chr1,2515000
252,57,0,-3.187651545655316,1,0.8886379500897139,CE10_chr1,2525000
253,86,1,2.098879300389352,0.578665777845232,0.2520851929632364,CE10_chr1,2535000
254,5,0,2.2300011561439126,1,0.04491807018678229,CE10_chr1,2545000
255,31,1,1.0731272760948722,0.2676966303456026,0.3781627712625225,CE10_chr1,2555000
256,7,0,0.5999910481232736,1,0.376511847281468,CE10_chr1,2565000
257,15,1,2.6640632675382445,0.1399416453587116,0.06880412254616919,CE10_chr1,2575000
258,19,1,2.9548257152363036,0.1738313761644134,0.06582796194479335,CE10_chr1,2585000
259,44,1,1.5185582234685575,0.3573883979152818,0.3293792601488478,CE10_chr1,2595000
260,57,0,-0.5643332259304206,1,0.61964960282746,CE10_chr1,2605000
261,104,2,3.9741068400431847,0.2790235461487015,0.10193341765712538,CE10_chr1,2615000
262,90,0,0.7201084062048461,1,0.3835797639636128,CE10_chr1,2625000
263,70,5,3.2810819645404377,7.0559110577166e-4,0.15952597443690653,CE10_chr1,2635000
264,67,1,-1.8684194048241087,0.4900142537504347,0.7451339262073035,CE10_chr1,2645000
265,72,0,-2.260081179616187,1,0.768098936586671,CE10_chr1,2655000
266,90,0,-2.8634356481727736,1,0.7633388739989513,CE10_chr1,2665000
267,89,1,-5.368202138242448,0.5911798255774507,0.9250056055145996,CE10_chr1,2675000
268,46,1,1.140155635344307,0.3701763687967678,0.3863592254141192,CE10_chr1,2685000
269,48,1,1.3040224567857193,0.3827098590577121,0.3634814876883242,CE10_chr1,2695000
270,58,1,2.537972191258044,0.44173386145213633,0.21934728567791328,CE10_chr1,2705000
271,71,0,-0.6103917778241833,1,0.5892179059882874,CE10_chr1,2715000
272,46,0,0.8129005516486897,1,0.43566582122463937,CE10_chr1,2725000
273,145,0,-7.320844235407619,1,0.8784490825781262,CE10_chr1,2735000
274,76,0,-1.7160711888901974,1,0.7003717409710174,CE10_chr1,2745000
275,19,0,3.1581764371367593,1,0.05210323881992407,CE10_chr1,2755000
276,11,0,-0.04107931919752113,1,0.5794689351136451,CE10_chr1,2765000
277,14,1,0.07404549382609751,0.13125418723102178,0.5543043873134336,CE10_chr1,2775000
278,3,0,1.3702195410144418,1,0.13809524028813092,CE10_chr1,2785000
279,34,1,-0.02527458405591706,0.2894467727277079,0.5786470946179321,CE10_chr1,2795000
280,74,3,0.17878832965934038,0.03835911102038945,0.4844587744711803,CE10_chr1,2805000
281,65,0,-2.004047052254382,1,0.7652507491753611,CE10_chr1,2815000
282,68,1,2.4728923366021025,0.4951141112129304,0.22949494511152713,CE10_chr1,2825000
283,18,0,-0.32935905945222704,1,0.6507972387657489,CE10_chr1,2835000
284,72,2,-0.07062099071906201,0.16228763316280945,0.5199933415738265,CE10_chr1,2845000
285,84,1,-1.0955254428002008,0.5701109864761065,0.6062256341564718,CE10_chr1,2855000
286,51,0,-2.131083919324245,1,0.8209573087528227,CE10_chr1,2865000
287,53,1,-0.6278384957303084,0.4129632180625157,0.6377924008533439,CE10_chr1,2875000
288,91,0,-2.114870894452984,1,0.6898008736076866,CE10_chr1,2885000
289,74,5,5.681646069924997,9.0872168775325e-4,0.04157656490989692,CE10_chr1,2895000
290,108,0,1.753528578184823,1,0.24016987360672615,CE10_chr1,2905000
291,51,1,0.350963920791043,0.401043993533839,0.5018854285275498,CE10_chr1,2915000
292,36,0,0.9348662808573276,1,0.4107942144054162,CE10_chr1,2925000
293,92,1,6.511612408619008,0.6033221935779749,0.02664539783676411,CE10_chr1,2935000
294,97,0,3.2319647370735978,1,0.15044573704400843,CE10_chr1,2945000
295,70,0,1.941257361760464,1,0.2832366798809425,CE10_chr1,2955000
296,46,0,1.700608737812943,1,0.30640414888037304,CE10_chr1,2965000
297,62,5,4.586645035525357,4.0295777040854e-4,0.07329814552326686,CE10_chr1,2975000
298,47,0,-1.146060082189451,1,0.7220956634852199,CE10_chr1,2985000
299,29,0,-0.4549557343239146,1,0.6608380499550125,CE10_chr1,2995000
300,27,0,-0.4280647066976277,1,0.6592306896792373,CE10_chr1,3005000
301,47,0,-0.613850942789246,1,0.6498651166660031,CE10_chr1,3015000
302,48,0,0.7464762646806375,1,0.44530171636664817,CE10_chr1,3025000
303,44,4,5.751770540016982,9.8661581607863e-4,0.01705132183949265,CE10_chr1,3035000
304,97,2,1.472338230306093,0.2531476485150825,0.29071949014131493,CE10_chr1,3045000
305,63,0,-2.8661111797379553,1,0.848510658147078,CE10_chr1,3055000
306,53,0,-0.8478755343919148,1,0.6671625352224779,CE10_chr1,3065000
307,69,1,3.5351966022703225,0.500162970100801,0.14040389660360053,CE10_chr1,3075000
308,49,1,0.9238726801782148,0.388882760467135,0.4187285862493051,CE10_chr1,3085000
309,68,3,0.18082539727527608,0.03097556841408303,0.4973464703175595,CE10_chr1,3095000
310,105,0,-4.712599135324186,1,0.8517210667555238,CE10_chr1,3105000
311,67,0,-3.679750224021255,1,0.8931191854888388,CE10_chr1,3115000
312,45,0,-1.1262422362014848,1,0.7250669653857047,CE10_chr1,3125000
313,29,0,-3.409164290568933,1,0.9672134488124696,CE10_chr1,3135000
314,1,0,0.03791250579758185,1,0.5196280285929413,CE10_chr1,3145000
316,1,0,-0.15767792263281963,1,0.5921706915384637,CE10_chr1,3165000
317,1,0,-0.08149375992047261,1,0.564148984999113,CE10_chr1,3175000
320,1,0,-0.6375228936501028,1,0.7531157449099168,CE10_chr1,3205000
321,1,0,-0.42253092895419314,1,0.6851580586983246,CE10_chr1,3215000
322,63,0,-3.3187095857524427,1,0.8810739771481673,CE10_chr1,3225000
323,83,0,1.6120212648419072,1,0.3037059043522946,CE10_chr1,3235000
324,60,0,1.965666769063468,1,0.2826361416103317,CE10_chr1,3245000
325,66,0,2.118333021460988,1,0.265776819224284,CE10_chr1,3255000
326,23,0,0.24786980316757323,1,0.5262332732520885,CE10_chr1,3265000
327,11,0,0.12536818389753346,1,0.5340833540250493,CE10_chr1,3275000
328,49,0,0.42446962380212067,1,0.493014515960589,CE10_chr1,3285000
329,46,0,-0.7625075305895754,1,0.6731784623933339,CE10_chr1,3295000
330,48,0,0.7449677312010407,1,0.44552800652561864,CE10_chr1,3305000
331,43,2,3.097904141635204,0.06896390678471585,0.14051019096678152,CE10_chr1,3315000
332,64,0,5.065386901547439,1,0.05519450582482543,CE10_chr1,3325000
333,29,0,1.9181059096705644,1,0.2323304297497698,CE10_chr1,3335000
334,55,2,2.5333686588203443,0.10500372225811096,0.21706330600012505,CE10_chr1,3345000
335,37,2,2.105386462013907,0.05287802345257978,0.2335820634789163,CE10_chr1,3355000
336,51,3,2.56535545790384,0.01457345125325472,0.2086906572776005,CE10_chr1,3365000
337,28,2,1.3378968127644286,0.03182475277917828,0.3226808996784787,CE10_chr1,3375000
338,32,1,2.0886046157650973,0.27501966404214656,0.21965686640039703,CE10_chr1,3385000
339,44,1,1.4524449450899626,0.3573883979152818,0.3389123592902763,CE10_chr1,3395000
340,29,0,0.2399890219615428,1,0.531549088966292,CE10_chr1,3405000
341,65,0,-2.0783030267780527,1,0.7726453582467164,CE10_chr1,3415000
342,61,0,-0.8145253843201056,1,0.6417744860931506,CE10_chr1,3425000
343,50,0,-0.9070713234885612,1,0.6827700305909019,CE10_chr1,3435000
344,50,0,2.1568669648645153,1,0.2532537110353099,CE10_chr1,3445000
345,37,2,-0.5595233707559077,0.05287802345257978,0.6633293298996272,CE10_chr1,3455000
346,64,0,-2.1767340788013865,1,0.7853611171423966,CE10_chr1,3465000
347,21,1,-0.6099754192452722,0.1902721317787416,0.7037830244180234,CE10_chr1,3475000
348,22,2,1.2402560025778386,0.02022927945227716,0.316801494256437,CE10_chr1,3485000
349,57,3,4.441791640960224,0.01959550603931346,0.07478046183622167,CE10_chr1,3495000
350,37,2,3.2914870057566192,0.05287802345257978,0.10779297489482632,CE10_chr1,3505000
351,43,0,-0.9705432818916132,1,0.7095993662157105,CE10_chr1,3515000
352,34,1,0.00916905886364114,0.2894467727277079,0.5725924285795556,CE10_chr1,3525000
354,7,0,0.7671994292001084,1,0.3286776308020981,CE10_chr1,3545000
355,58,0,1.079510181114418,1,0.3935218138774875,CE10_chr1,3555000
356,56,1,0.5367542461034128,0.4303987975228408,0.4695431250578457,CE10_chr1,3565000
357,43,0,-0.21805683416400323,1,0.5989731370805005,CE10_chr1,3575000
358,59,4,2.4187314675802476,0.0029381575166414,0.23239121813959773,CE10_chr1,3585000
359,38,4,0.7253219107253721,5.6261837546174e-4,0.4479735440848962,CE10_chr1,3595000
361,63,0,-0.5646975491177364,1,0.6047947526636792,CE10_chr1,3615000
362,54,0,0.3218477253428587,1,0.5024192272296218,CE10_chr1,3625000
363,52,1,-1.1633036551129272,0.4070335535985007,0.7103133758430202,CE10_chr1,3635000
364,53,0,-1.0239787068807151,1,0.6899610324359928,CE10_chr1,3645000
