win,SNPs,hits,Z,top_candidate_p,Z_pVal,chr,pos
51,76,0,3.828240373707537,1,0.10744657450661688,CE10_chr1,515000
52,53,0,3.145717481267624,1,0.15917553635083714,CE10_chr1,525000
53,41,0,1.887854421222736,1,0.28596811737845074,CE10_chr1,535000
54,74,1,1.905825056684933,0.524659957994293,0.26961453320087636,CE10_chr1,545000
55,63,1,0.955712806242764,0.4690944570448869,0.40565931128053423,CE10_chr1,555000
56,58,0,-0.6836807953565971,1,0.6408071226032831,CE10_chr1,565000
57,59,0,2.2938714653180474,1,0.24590685907605603,CE10_chr1,575000
58,30,0,0.6262303439116559,1,0.4739026153691166,CE10_chr1,585000
59,72,1,3.332933181491096,0.5150086297258372,0.1433188411263293,CE10_chr1,595000
60,69,0,1.1303506141675437,1,0.3703343919569476,CE10_chr1,605000
61,59,0,1.2512518074895995,1,0.37325559938977193,CE10_chr1,615000
62,53,0,2.3195412924377043,1,0.2430634554736617,CE10_chr1,625000
63,63,2,1.8124775882241304,0.13124547516435983,0.2978833347207863,CE10_chr1,635000
64,58,1,1.4305870328738983,0.44173386145213633,0.3508945683347018,CE10_chr1,645000
65,54,1,1.0871153217288545,0.41883358588189046,0.40150847373087706,CE10_chr1,655000
66,55,0,-4.631700776570078,1,0.9642579128837608,CE10_chr1,665000
67,41,0,-2.350632481775309,1,0.8767978204234669,CE10_chr1,675000
68,43,0,0.1732879941463095,1,0.5504260601855893,CE10_chr1,685000
69,45,0,-1.176199622228194,1,0.7414212655342427,CE10_chr1,695000
70,85,1,-0.27806857402262103,0.5744098766113455,0.49121418601631817,CE10_chr1,705000
71,116,0,2.88755721170245,1,0.08008657267056918,CE10_chr1,715000
72,88,0,4.114420263695715,1,0.080324419999386,CE10_chr1,725000
73,61,0,-3.38359445536547,1,0.8974566101010617,CE10_chr1,735000
74,1,0,-0.9472420951529548,1,0.8048827021964788,CE10_chr1,745000
76,8,0,-2.065757831034797,1,0.9461999940698586,CE10_chr1,765000
77,16,0,-0.22897766327252195,1,0.6311138458545515,CE10_chr1,775000
78,72,1,1.3277733036993409,0.5150086297258372,0.3392569116538048,CE10_chr1,785000
79,40,2,3.2116916879532984,0.06073662180620622,0.1325205262486593,CE10_chr1,795000
80,60,0,1.8048625404892784,1,0.30187863698131134,CE10_chr1,805000
81,88,0,-1.7374891210349943,1,0.6524540346993876,CE10_chr1,815000
82,62,0,-0.27994691011349926,1,0.5752150746611724,CE10_chr1,825000
83,79,0,5.330978746339371,1,0.04196875112397114,CE10_chr1,835000
84,70,1,-0.4686184947251823,0.5051613403997931,0.5741365517576051,CE10_chr1,845000
85,53,0,0.01877208241297018,1,0.5567700582317046,CE10_chr1,855000
86,70,0,-1.4225434800832912,1,0.6913246050604085,CE10_chr1,865000
87,77,1,-0.7176946005751944,0.5387780325819045,0.5793080879699997,CE10_chr1,875000
88,95,0,1.49455075036107,1,0.24948114934364565,CE10_chr1,885000
89,52,0,3.577637740914576,1,0.12295272971751758,CE10_chr1,895000
90,54,1,-1.5680734513819243,0.41883358588189046,0.7616685707923618,CE10_chr1,905000
91,50,0,-1.8820708418828505,1,0.807505284631922,CE10_chr1,915000
92,78,0,-2.343061716063272,1,0.7594019889754894,CE10_chr1,925000
93,45,0,0.7433074190965746,1,0.45917226610253015,CE10_chr1,935000
94,52,1,1.9239522484728675,0.4070335535985007,0.29035601166834923,CE10_chr1,945000
95,89,11,2.119022424786412,1.783936439545572e-9,0.2116750443558968,CE10_chr1,955000
96,63,0,-1.349386751760093,1,0.7075634259336967,CE10_chr1,965000
97,33,0,-0.1297365355035007,1,0.610377704758452,CE10_chr1,975000
98,76,0,-0.6165476205413434,1,0.5706414755488525,CE10_chr1,985000
99,52,2,-1.6540990186410025,0.0955764302360967,0.7773249097135766,CE10_chr1,995000
100,57,0,-4.638431383497554,1,0.9615502976405464,CE10_chr1,1005000
101,47,0,-0.8073341502978599,1,0.6876544093593406,CE10_chr1,1015000
102,46,1,-1.1123166623236396,0.3701763687967678,0.7305629424915656,CE10_chr1,1025000
103,56,1,-1.0516582679521993,0.4303987975228408,0.6941087265385728,CE10_chr1,1035000
104,30,1,2.7118010249189375,0.26029962661171974,0.1503264003254816,CE10_chr1,1045000
105,85,1,3.9573770160100263,0.5744098766113455,0.09147181630441714,CE10_chr1,1055000
106,70,1,1.4533428004906148,0.5051613403997931,0.3288481035144615,CE10_chr1,1065000
107,72,2,4.887612476062096,0.16228763316280945,0.05817274014152973,CE10_chr1,1075000
108,8,0,2.7123596389750984,1,0.03587141892857726,CE10_chr1,1085000
109,2,0,-0.6109314218188154,1,0.7134192884741883,CE10_chr1,1095000
110,36,0,-0.8668122768173095,1,0.722309730402403,CE10_chr1,1105000
111,51,3,0.6490516826005357,0.01457345125325472,0.4679937094887845,CE10_chr1,1115000
112,46,1,-0.8473351383392097,0.3701763687967678,0.6956450961244982,CE10_chr1,1125000
113,59,0,-2.8339101716455577,1,0.8651365796494201,CE10_chr1,1135000
114,64,0,-2.425283906471849,1,0.8161100197719504,CE10_chr1,1145000
115,81,1,2.408356898662023,0.5569520183738275,0.2058766952435153,CE10_chr1,1155000
116,57,0,1.881284321911049,1,0.29466639012401896,CE10_chr1,1165000
117,38,1,-2.170906446565275,0.31744540498961304,0.8695861511351579,CE10_chr1,1175000
118,52,2,1.1074091521365648,0.0955764302360967,0.4004709729291306,CE10_chr1,1185000
119,82,2,3.1687341535576405,0.1980831532566273,0.14327898731070465,CE10_chr1,1195000
120,79,4,3.9285561668064055,0.00829077503466422,0.09922633652208844,CE10_chr1,1205000
121,78,0,0.637369482084155,1,0.4054978651415706,CE10_chr1,1215000
122,80,0,4.164253696066551,1,0.08607585539916007,CE10_chr1,1225000
123,62,2,3.8545075362861647,0.12788702769336557,0.10992544621846057,CE10_chr1,1235000
124,51,0,-3.495007842442196,1,0.9272634638466304,CE10_chr1,1245000
125,85,1,-0.4652792236267914,0.5744098766113455,0.514305542457417,CE10_chr1,1255000
126,68,1,-0.9725591065923777,0.4951141112129304,0.6448348288049981,CE10_chr1,1265000
127,14,0,-1.142022686237518,1,0.8136796201052475,CE10_chr1,1275000
128,39,0,1.6296024561225722,1,0.3197557634037802,CE10_chr1,1285000
129,18,0,0.49338821892056006,1,0.47176197870351544,CE10_chr1,1295000
130,40,0,2.9454121855438804,1,0.15743261993443602,CE10_chr1,1305000
131,54,2,4.139680208292217,0.10183372363564866,0.08780259259516288,CE10_chr1,1315000
132,74,0,0.12008845201985828,1,0.48429728960979146,CE10_chr1,1325000
133,61,2,2.93520155568982,0.12454937217478183,0.1810414595517542,CE10_chr1,1335000
134,35,0,-2.440039816175017,1,0.8999931288952299,CE10_chr1,1345000
135,4,0,0.11280776245690856,1,0.49475097258032075,CE10_chr1,1355000
136,93,0,2.71999739497604,1,0.15277870297356355,CE10_chr1,1365000
137,93,0,-1.1029451583463352,1,0.5536459330100595,CE10_chr1,1375000
138,81,0,2.603750906350502,1,0.18888784706366624,CE10_chr1,1385000
139,27,1,1.5124756470129168,0.23765728565289648,0.3057140287983455,CE10_chr1,1395000
140,64,1,-0.7510920987658326,0.474403512474438,0.630756578279649,CE10_chr1,1405000
141,76,0,-1.910774521070859,1,0.7227282904040739,CE10_chr1,1415000
142,26,1,-0.9500100054514118,0.2299568541948449,0.756279271315211,CE10_chr1,1425000
143,51,0,-1.5507433638167978,1,0.7688468483755435,CE10_chr1,1435000
144,41,0,-1.4976070858371535,1,0.791631066806214,CE10_chr1,1445000
145,36,0,1.8648958271600755,1,0.27904972543177253,CE10_chr1,1455000
146,56,0,0.83957660908656,1,0.43368982078826834,CE10_chr1,1465000
147,64,0,0.9703463238608412,1,0.4017117733447127,CE10_chr1,1475000
148,89,0,-1.8518994939562037,1,0.6606676242252956,CE10_chr1,1485000
149,31,0,-1.6580923026150995,1,0.8377255107833257,CE10_chr1,1495000
150,74,0,-0.8349602128982866,1,0.6056277283018213,CE10_chr1,1505000
151,90,1,0.5587598772749914,0.5952680273216762,0.36904007901667357,CE10_chr1,1515000
152,72,1,-1.03030723720071,0.5150086297258372,0.6372541330662274,CE10_chr1,1525000
153,56,0,1.4363417802618883,1,0.35203687762433755,CE10_chr1,1535000
154,20,0,-0.7904641553786692,1,0.7411960651778935,CE10_chr1,1545000
155,50,0,-2.690920716872958,1,0.8792095904513864,CE10_chr1,1555000
156,80,0,-1.4642793534101586,1,0.6566976629920439,CE10_chr1,1565000
157,97,5,4.804222659045033,0.0030109245064588,0.04481932436307767,CE10_chr1,1575000
158,83,1,3.755739372107112,0.5657686732081884,0.10466554930508454,CE10_chr1,1585000
159,54,2,1.8486915395227568,0.10183372363564866,0.2997499819549615,CE10_chr1,1595000
160,87,0,-3.748155293300984,1,0.846800862164502,CE10_chr1,1605000
161,80,1,0.21179810950525316,0.5524767862361895,0.4509556922022473,CE10_chr1,1615000
162,71,1,-0.7201001242184227,0.5101097269957952,0.6025452914703928,CE10_chr1,1625000
163,72,0,-2.694815217680987,1,0.8136857702942516,CE10_chr1,1635000
164,90,1,-1.238619679285458,0.5952680273216762,0.5848110602751335,CE10_chr1,1645000
165,74,0,-4.785690471694106,1,0.93812148504127435,CE10_chr1,1655000
166,26,0,-1.8278257790319292,1,0.8701704130430217,CE10_chr1,1665000
167,7,0,-0.01323190473108629,1,0.5525965531797151,CE10_chr1,1675000
168,16,0,-0.882763399413707,1,0.7644079669511754,CE10_chr1,1685000
169,3,0,-2.655118479627905,1,0.9881344520251136,CE10_chr1,1695000
170,45,0,-3.192826881937876,1,0.9244911373636896,CE10_chr1,1705000
171,121,2,-2.7794338323228813,0.34136313911287053,0.5791194433027427,CE10_chr1,1715000
172,67,0,-5.6461516967816054,1,0.9736108607534526,CE10_chr1,1725000
173,38,0,-4.382381797199367,1,0.9800168347829246,CE10_chr1,1735000
174,69,0,-1.6173415606533972,1,0.7170925602786384,CE10_chr1,1745000
175,10,0,0.848828143767709,1,0.3378150708879628,CE10_chr1,1755000
176,45,0,-3.625826657950177,1,0.9457736582195244,CE10_chr1,1765000
177,1,0,-0.5049795890740889,1,0.6793903881696285,CE10_chr1,1775000
178,24,0,-2.541109976510281,1,0.935448557519996,CE10_chr1,1785000
179,55,1,1.902775885273514,0.4246452500230716,0.29278206763761416,CE10_chr1,1795000
180,9,0,-0.15839915626479023,1,0.601088086800906,CE10_chr1,1805000
181,24,1,-0.0918706245269846,0.21432185919278124,0.6067636252555708,CE10_chr1,1815000
182,61,1,0.00431072559965917,0.4583149240331464,0.5394743140084806,CE10_chr1,1825000
183,23,0,2.098176325015054,1,0.19398247482434736,CE10_chr1,1835000
184,21,0,0.35076881887025174,1,0.5121668064003297,CE10_chr1,1845000
185,2,0,-0.22726676872182053,1,0.5925814752772753,CE10_chr1,1855000
188,1,0,-0.4914709135235185,1,0.6750801153688031,CE10_chr1,1885000
191,1,0,0.380030672937283,1,0.3741692243859903,CE10_chr1,1915000
193,8,0,-2.216923729572807,1,0.957005994422042,CE10_chr1,1935000
194,3,0,-1.1768142307287708,1,0.8497381901355212,CE10_chr1,1945000
195,1,0,-1.5052519474910515,1,0.9123382630241366,CE10_chr1,1955000
197,1,0,-1.0137456642816611,1,0.8207736814352218,CE10_chr1,1975000
200,8,0,0.1829619008278869,1,0.5017212641571674,CE10_chr1,2005000
201,11,0,-2.025389668645667,1,0.9335996205240354,CE10_chr1,2015000
202,1,0,-0.5873348745741023,1,0.7051302124379475,CE10_chr1,2025000
203,1,0,-0.4622093513688777,1,0.6656633583731043,CE10_chr1,2035000
204,2,0,-1.4393518937279608,1,0.8987115742292765,CE10_chr1,2045000
205,1,0,1.0432075876778424,1,0.18129682660314295,CE10_chr1,2055000
207,7,0,-0.16362653621818435,1,0.5958319107357989,CE10_chr1,2075000
208,37,2,0.40568608314704185,0.05287802345257978,0.5167072261932386,CE10_chr1,2085000
209,20,2,3.931385078228577,0.0168593376356518,0.0268366554755487,CE10_chr1,2095000
210,84,0,0.632908633720141,1,0.3844973038619457,CE10_chr1,2105000
211,92,0,-1.034988546086325,1,0.550539392895528,CE10_chr1,2115000
212,51,0,-2.0518795010865536,1,0.8214235998225725,CE10_chr1,2125000
213,76,0,-1.6901193906401175,1,0.6986632295184785,CE10_chr1,2135000
214,80,0,-5.296721578178076,1,0.9460635395219094,CE10_chr1,2145000
215,70,0,-6.886614877090489,1,0.9890099134827148,CE10_chr1,2155000
216,83,0,-1.2233836715035298,1,0.6154883029097908,CE10_chr1,2165000
217,104,0,-2.856588178290856,1,0.6939037598171817,CE10_chr1,2175000
218,95,0,-3.367293000821161,1,0.7861248340536178,CE10_chr1,2185000
219,136,0,-8.553880681603351,1,0.95342733954376635,CE10_chr1,2195000
220,146,2,0.6711915341201631,0.4294820657773848,0.0706077887303469,CE10_chr1,2205000
221,132,0,-2.6540329210369547,1,0.4765060235014118,CE10_chr1,2215000
222,141,0,-1.851822582195526,1,0.30050239262639034,CE10_chr1,2225000
223,71,0,-1.2775523946162477,1,0.6706785678631849,CE10_chr1,2235000
224,95,2,-2.644321200120311,0.2457591989359997,0.7172112250151077,CE10_chr1,2245000
225,87,0,0.38425382533443464,1,0.4020862669742769,CE10_chr1,2255000
226,11,0,-0.4691217401555663,1,0.6827302224159928,CE10_chr1,2265000
227,53,1,-0.38058182791645256,0.4129632180625157,0.6135027473392705,CE10_chr1,2275000
228,82,0,-0.4177898294214442,1,0.5214152084532888,CE10_chr1,2285000
229,100,1,2.6981420775257443,0.6339676587267709,0.1356957011198867,CE10_chr1,2295000
230,49,0,0.0438545403134424,1,0.561069675090258,CE10_chr1,2305000
231,63,0,1.5385346003719294,1,0.3309808830490981,CE10_chr1,2315000
232,31,0,-1.1717990915675018,1,0.7770191860524038,CE10_chr1,2325000
233,52,0,0.7464620749004434,1,0.4524714832834816,CE10_chr1,2335000
234,52,0,-1.010274694219574,1,0.7007213331493422,CE10_chr1,2345000
235,33,1,2.7155948340438787,0.28226946740172515,0.1609984178501811,CE10_chr1,2355000
236,49,0,-0.7462447064367331,1,0.6741864377756008,CE10_chr1,2365000
237,30,1,-1.3936199844859891,0.26029962661171974,0.8088197062209621,CE10_chr1,2375000
238,8,0,-1.2890226936767537,1,0.854234972299992,CE10_chr1,2385000
239,16,0,-1.3171555240519368,1,0.8356796342921248,CE10_chr1,2395000
240,28,0,-2.359610811154145,1,0.9123333398455186,CE10_chr1,2405000
241,3,0,-1.80730564465352,1,0.9404138398409632,CE10_chr1,2415000
242,10,0,0.995614893342702,1,0.3022915983630273,CE10_chr1,2425000
243,55,2,-0.38988018370446825,0.10500372225811096,0.6096532240524754,CE10_chr1,2435000
244,44,0,-2.990117769942071,1,0.9149729978592168,CE10_chr1,2445000
245,50,0,-1.3133587571990522,1,0.7441476801256983,CE10_chr1,2455000
246,69,0,-1.1640935738856713,1,0.6645484750967969,CE10_chr1,2465000
247,53,2,3.618575784986153,0.09869100146972068,0.12093211061621556,CE10_chr1,2475000
248,56,0,-2.19526045020912,1,0.8200097151320686,CE10_chr1,2485000
249,88,0,-2.209755815988447,1,0.7042984703364004,CE10_chr1,2495000
250,46,0,1.811043359129504,1,0.3024370240109109,CE10_chr1,2505000
251,63,3,0.5097794113304431,0.02545437982803327,0.4653906593350347,CE10_chr1,2515000
252,57,0,-4.419658691378993,1,0.954628829791038,CE10_chr1,2525000
253,86,0,1.6401134273721505,1,0.2661375288326264,CE10_chr1,2535000
254,5,0,2.534230607954464,1,0.03017623653017631,CE10_chr1,2545000
255,31,0,-0.8815120828151374,1,0.735343393353056,CE10_chr1,2555000
256,7,0,0.15493044688293883,1,0.5035261526483708,CE10_chr1,2565000
257,15,0,0.18253148328820645,1,0.5335823839351223,CE10_chr1,2575000
258,19,0,1.1125326291819253,1,0.34237141445585584,CE10_chr1,2585000
259,44,0,-0.6484372998131448,1,0.6728879880924907,CE10_chr1,2595000
260,57,0,-1.181476180293708,1,0.7070494673075055,CE10_chr1,2605000
261,104,0,0.16621704131919038,1,0.34579600663656607,CE10_chr1,2615000
262,90,0,-3.839355776195745,1,0.843282135375626,CE10_chr1,2625000
263,70,0,-0.6136160808713641,1,0.5926802927337177,CE10_chr1,2635000
264,67,0,-2.1944202967891098,1,0.7845538678746514,CE10_chr1,2645000
265,72,1,-3.1562546153374456,0.5150086297258372,0.8511505415487067,CE10_chr1,2655000
266,90,0,-4.7309722803420815,1,0.8997602975176384,CE10_chr1,2665000
267,89,1,-5.889669483953354,0.5911798255774507,0.950492395950477,CE10_chr1,2675000
268,46,0,-0.7215077612599888,1,0.6783879929279781,CE10_chr1,2685000
269,48,0,0.7437499584151648,1,0.45704583235926344,CE10_chr1,2695000
270,58,0,-2.3586335703210843,1,0.8288541268316494,CE10_chr1,2705000
271,71,0,-2.54258934041915,1,0.8035738450570208,CE10_chr1,2715000
272,46,0,-3.4207243897853994,1,0.9342647561683972,CE10_chr1,2725000
273,145,0,-5.147102680230768,1,0.6635977196792371,CE10_chr1,2735000
274,76,0,-3.4138875154091486,1,0.8578196182858775,CE10_chr1,2745000
275,19,0,0.7885709975455013,1,0.4106405077647939,CE10_chr1,2755000
276,11,0,-0.17735361806503896,1,0.6112795776345488,CE10_chr1,2765000
277,14,0,-0.3362085402975316,1,0.6536725296129433,CE10_chr1,2775000
278,3,0,1.761407852008189,1,0.08049848776988755,CE10_chr1,2785000
279,34,0,-0.8980575942821584,1,0.7312919190281326,CE10_chr1,2795000
280,74,4,0.0773412867049887,0.00660246396316475,0.48978181562528034,CE10_chr1,2805000
281,65,0,-0.7533512754905789,1,0.6277266094707055,CE10_chr1,2815000
282,68,0,1.1994532640958302,1,0.3639872141473076,CE10_chr1,2825000
283,18,0,0.5402910777321923,1,0.4611953190473146,CE10_chr1,2835000
284,72,0,-0.3115343486162123,1,0.5468702353533759,CE10_chr1,2845000
285,84,0,-0.8859309385477163,1,0.5703935943572842,CE10_chr1,2855000
286,51,4,3.2368544417943275,0.00171838406813155,0.14928603675767826,CE10_chr1,2865000
287,53,4,1.6327993394520357,0.00198199164991954,0.32780778686698075,CE10_chr1,2875000
288,91,0,-1.5627047576816724,1,0.6180393849864427,CE10_chr1,2885000
289,74,7,6.155388472923598,1.001550470442962e-5,0.02377382722695276,CE10_chr1,2895000
290,108,1,-1.755640246664968,0.662245599101098,0.5462951341365393,CE10_chr1,2905000
291,51,0,-1.6373942924974654,1,0.7785104427308633,CE10_chr1,2915000
292,36,0,0.581102752096151,1,0.4867241647301269,CE10_chr1,2925000
293,92,1,1.6202980599411714,0.6033221935779749,0.24827801443366193,CE10_chr1,2935000
294,97,0,-1.3985924051846397,1,0.5679285399420508,CE10_chr1,2945000
295,70,0,-3.0817396767648604,1,0.8516385279553678,CE10_chr1,2955000
296,46,2,1.6104124144298526,0.07753104520738682,0.3300698955522282,CE10_chr1,2965000
297,62,1,2.323337623696923,0.463731774792815,0.2412465070621781,CE10_chr1,2975000
298,47,0,-1.930504494878185,1,0.8212479743319618,CE10_chr1,2985000
299,29,0,-2.5007886268902864,1,0.9200401976327937,CE10_chr1,2995000
300,27,0,0.02537181867961532,1,0.5847481394528968,CE10_chr1,3005000
301,47,0,0.9287855747310996,1,0.42980436961423496,CE10_chr1,3015000
302,48,0,1.027302154259796,1,0.4146114038134016,CE10_chr1,3025000
303,44,3,5.05691160426364,0.00975787916687053,0.03564108119663645,CE10_chr1,3035000
304,97,2,1.4218286707335852,0.2531476485150825,0.248738956976548,CE10_chr1,3045000
305,63,1,-2.7617665613278053,0.4690944570448869,0.8478530784718719,CE10_chr1,3055000
306,53,0,-1.2239175080709883,1,0.7244422818948757,CE10_chr1,3065000
307,69,0,2.4437535650826328,1,0.22253718047657575,CE10_chr1,3075000
308,49,0,0.2753106779240343,1,0.5264847951398455,CE10_chr1,3085000
309,68,0,0.2773805747438533,1,0.4830545026250159,CE10_chr1,3095000
310,105,1,-1.5669842036888049,0.651906885507558,0.5423557867156173,CE10_chr1,3105000
311,67,1,-0.3708615382041121,0.4900142537504347,0.5716638148336031,CE10_chr1,3115000
312,45,0,-2.083568462674481,1,0.8419210731101063,CE10_chr1,3125000
313,29,0,-1.3606409292738928,1,0.807236282660162,CE10_chr1,3135000
314,1,0,-0.41842622893466586,1,0.6513781290558893,CE10_chr1,3145000
316,1,0,0.44932520060860504,1,0.3510682894906476,CE10_chr1,3165000
317,1,0,0.04377112016286605,1,0.4912731805572357,CE10_chr1,3175000
320,1,0,-1.996287045510625,1,0.9634218413348437,CE10_chr1,3205000
321,1,0,1.0086259508366415,1,0.18951392023884173,CE10_chr1,3215000
322,63,0,-1.447768708106429,1,0.7189700700913304,CE10_chr1,3225000
323,83,0,1.5095290158064114,1,0.2889050434944378,CE10_chr1,3235000
324,60,0,-0.41667209928835514,1,0.599429423184516,CE10_chr1,3245000
325,66,0,3.408815627760202,1,0.14092088811920855,CE10_chr1,3255000
326,23,0,0.44354112392568834,1,0.4972397791114377,CE10_chr1,3265000
327,11,0,1.4460325237942215,1,0.2149179788819977,CE10_chr1,3275000
328,49,0,0.5317328533102348,1,0.4879458937664638,CE10_chr1,3285000
329,46,0,-0.13468038991874173,1,0.5932747957759547,CE10_chr1,3295000
330,48,0,1.0896497872005448,1,0.4053954441790995,CE10_chr1,3305000
331,43,0,2.543913652342067,1,0.2066483124240757,CE10_chr1,3315000
332,64,0,4.127244015944063,1,0.0938092979048314,CE10_chr1,3325000
333,29,0,1.8131998622460808,1,0.2647647924557732,CE10_chr1,3335000
334,55,0,2.8639367146133865,1,0.18657322722728095,CE10_chr1,3345000
335,37,1,2.9589918677455764,0.31055091413092223,0.14827375162195666,CE10_chr1,3355000
336,51,0,4.28368353123959,1,0.07671581776322456,CE10_chr1,3365000
337,28,0,2.3104673424718376,1,0.18973911546357392,CE10_chr1,3375000
338,32,0,2.399166779714091,1,0.19441087305093616,CE10_chr1,3385000
339,44,1,2.2258437358811505,0.3573883979152818,0.24622610003564785,CE10_chr1,3395000
340,29,0,0.3948300352473686,1,0.5159709392310278,CE10_chr1,3405000
341,65,1,2.6977141541693026,0.4796594773496936,0.2016410093856642,CE10_chr1,3415000
342,61,0,0.6169702736895056,1,0.455362800053475,CE10_chr1,3425000
343,50,0,0.20937331820985228,1,0.5346920352354483,CE10_chr1,3435000
344,50,0,-0.9226844189298864,1,0.6950347080272318,CE10_chr1,3445000
345,37,0,-1.1685300376041732,1,0.7615520547141522,CE10_chr1,3455000
346,64,1,-0.6248832242821837,0.474403512474438,0.6145244374330283,CE10_chr1,3465000
347,21,0,-0.2393379071207155,1,0.6355968134799788,CE10_chr1,3475000
348,22,0,-1.9186075825923103,1,0.8908233789563516,CE10_chr1,3485000
349,57,0,0.12354126382104184,1,0.5329354923579819,CE10_chr1,3495000
350,37,1,-0.2807864515044877,0.31055091413092223,0.630736151992788,CE10_chr1,3505000
351,43,0,0.4489057035057811,1,0.5067365420615555,CE10_chr1,3515000
352,34,1,-0.21477031471695757,0.2894467727277079,0.6237858016071803,CE10_chr1,3525000
354,7,0,1.1031435915029768,1,0.24607551867856903,CE10_chr1,3545000
355,58,1,1.8168738888300888,0.44173386145213633,0.3019669386456342,CE10_chr1,3555000
356,56,1,1.691971493476858,0.4303987975228408,0.31882081844578636,CE10_chr1,3565000
357,43,0,0.06484548997206191,1,0.5674788258310421,CE10_chr1,3575000
358,59,0,-0.2483348034353003,1,0.5794779345618515,CE10_chr1,3585000
359,38,0,-1.669868525208007,1,0.8195918381041012,CE10_chr1,3595000
361,63,0,0.24737037828636463,1,0.5009981548936531,CE10_chr1,3615000
362,54,0,0.8252550031911661,1,0.4385461094810339,CE10_chr1,3625000
363,52,0,-0.6155852516830557,1,0.6485325279063137,CE10_chr1,3635000
364,53,0,-0.7058782683972682,1,0.6580403622285126,CE10_chr1,3645000
365,51,0,0.8385272674084766,1,0.4401675166367478,CE10_chr1,3655000
366,83,0,3.0317419319130163,1,0.15146666067451453,CE10_chr1,3665000
