win,SNPs,hits,Z,top_candidate_p,Z_pVal,chr,pos
63,164,1,3.8152550285365807,0.807614687106033,0.5414765257379248,CE10_chr1,635000
64,154,2,1.9483149324275175,0.45636764730361856,0.8471737953765524,CE10_chr1,645000
65,122,0,1.9964724329949668,1,0.799115198343277,CE10_chr1,655000
66,101,0,5.928364558185438,1,0.05527695347822825,CE10_chr1,665000
67,87,0,1.329594723902748,1,0.8307014468872638,CE10_chr1,675000
68,57,1,2.5537026673394423,0.4360948095476124,0.4021990925016072,CE10_chr1,685000
69,124,3,3.547803712403649,0.12844649025365046,0.5024165866133163,CE10_chr1,695000
70,124,0,3.011608642079132,1,0.6171728599110502,CE10_chr1,705000
71,274,9,8.782075329986409,0.00197770256593264,0.00305478479211385,CE10_chr1,715000
72,203,2,9.741872119450194,0.6034332924285691,0.00253577304953966,CE10_chr1,725000
73,138,3,6.655073957604356,0.16093903169202778,0.0619325190641814,CE10_chr1,735000
74,1,0,1.0807789673710329,1,0.25201091211377435,CE10_chr1,745000
76,13,1,3.568640525153029,0.12247897700103214,0.00394096292408574,CE10_chr1,765000
77,31,1,3.0883642497794628,0.2676966303456026,0.08731533636423672,CE10_chr1,775000
78,133,2,5.253648423974947,0.38435030058532343,0.20093599160464493,CE10_chr1,785000
79,110,0,2.20859331345936,1,0.737664210170904,CE10_chr1,795000
80,169,1,4.5418377324873616,0.8170434816909391,0.4024724089899945,CE10_chr1,805000
81,155,1,5.566470614856157,0.7894015538032715,0.2000341739674878,CE10_chr1,815000
82,80,0,5.338128106604257,1,0.05236826170549225,CE10_chr1,825000
83,160,0,4.183683470204739,1,0.4592231929852605,CE10_chr1,835000
84,164,0,3.898318370875787,1,0.5245669774674037,CE10_chr1,845000
85,118,1,1.9953490358765311,0.6945409740716955,0.7919249865327191,CE10_chr1,855000
86,200,4,4.034299823276925,0.14196596555525615,0.5351064828392021,CE10_chr1,865000
87,127,0,4.100264127564571,1,0.3938502980163277,CE10_chr1,875000
88,185,0,4.9466194636643745,1,0.3442781921064255,CE10_chr1,885000
89,106,0,-0.554344739263715,1,0.9854085041575104,CE10_chr1,895000
90,85,1,3.2409121325871633,0.5744098766113455,0.4071158385930541,CE10_chr1,905000
91,81,2,5.459004486574173,0.1944582152251407,0.04674974849126978,CE10_chr1,915000
92,220,2,4.150776265923171,0.6468995265181001,0.5145182403488973,CE10_chr1,925000
93,131,0,1.7288054732686768,1,0.8497363215556825,CE10_chr1,935000
94,120,1,2.340355966042287,0.7006196086876687,0.7378201418035669,CE10_chr1,945000
95,197,0,4.474865469250763,1,0.4447795738432194,CE10_chr1,955000
96,128,0,1.404803693510293,1,0.8837868717390143,CE10_chr1,965000
97,127,1,2.3236501819090503,0.7209579114149411,0.7554925557243068,CE10_chr1,975000
98,172,2,3.547752567322908,0.5140544974583343,0.6066141238373011,CE10_chr1,985000
99,142,0,4.517596234042126,1,0.3525498958298193,CE10_chr1,995000
100,137,3,6.132095469812863,0.1585403050954147,0.10192582338076006,CE10_chr1,1005000
101,84,0,3.6217118547469584,1,0.31426196796083106,CE10_chr1,1015000
102,122,0,2.79461450488687,1,0.6560874135418424,CE10_chr1,1025000
103,99,1,5.139777087132128,0.6302703623502736,0.12144148135113776,CE10_chr1,1035000
104,49,1,2.1335211313169866,0.388882760467135,0.4578896254783267,CE10_chr1,1045000
105,187,2,1.2848272227699848,0.558925217869604,0.927513576450824,CE10_chr1,1055000
106,178,1,2.4760010734950892,0.8328660649851164,0.7976013896291019,CE10_chr1,1065000
107,114,1,1.650510688238131,0.6820109361808565,0.8359795915809403,CE10_chr1,1075000
108,14,0,0.7199866099813578,1,0.5872087869880697,CE10_chr1,1085000
109,9,0,0.4268257021632208,1,0.6428149659891531,CE10_chr1,1095000
110,72,1,1.6092454625337884,0.5150086297258372,0.7337013951199968,CE10_chr1,1105000
111,112,1,3.6533712727895535,0.6755544701365743,0.43680924249565434,CE10_chr1,1115000
112,134,3,4.166003327104163,0.15141180655678724,0.40151467724280343,CE10_chr1,1125000
113,137,2,4.864084084992801,0.39841296475671,0.27494721431317026,CE10_chr1,1135000
114,123,1,3.843981636242847,0.7095115056900363,0.4349845006611345,CE10_chr1,1145000
115,186,5,3.71803428458386,0.0400704687269872,0.5884746056308936,CE10_chr1,1155000
116,119,0,3.2054982556395526,1,0.5607716880455695,CE10_chr1,1165000
117,116,2,3.857745027213821,0.32316027766095284,0.40733223564555865,CE10_chr1,1175000
118,132,0,2.3922115432153155,1,0.7534085751842798,CE10_chr1,1185000
119,167,0,4.1817453850217445,1,0.4716595571399128,CE10_chr1,1195000
120,163,1,0.6511851301400629,0.805671401117205,0.9574360182142844,CE10_chr1,1205000
121,129,1,3.226703209221271,0.7265108489777838,0.586155874764851,CE10_chr1,1215000
122,184,1,0.3238136678652999,0.8426467178922104,0.9736855066977532,CE10_chr1,1225000
123,153,1,1.5180568999477502,0.7851255522939206,0.8931307715348766,CE10_chr1,1235000
124,115,1,1.8143976008072835,0.685190826819048,0.8141687869907395,CE10_chr1,1245000
125,151,2,2.9759034473652406,0.44637053190284737,0.6839755664585173,CE10_chr1,1255000
126,123,1,3.274414972867165,0.7095115056900363,0.5585082052537762,CE10_chr1,1265000
127,30,0,0.6474299679477452,1,0.7513607012958589,CE10_chr1,1275000
128,96,0,3.0529258483753785,1,0.5066324096109619,CE10_chr1,1285000
129,39,0,1.0595755433098724,1,0.6970211960093112,CE10_chr1,1295000
130,86,0,1.210952183540221,1,0.8462492499576062,CE10_chr1,1305000
131,97,1,0.8408516785648324,0.6227633530764958,0.9078073965299128,CE10_chr1,1315000
132,142,1,2.760111213380789,0.7600075204158656,0.7075203305008184,CE10_chr1,1325000
133,145,4,3.2409022501692855,0.05859493991417172,0.6217354116417468,CE10_chr1,1335000
134,83,3,3.0883089766257648,0.05094691855857534,0.4329717167632904,CE10_chr1,1345000
135,12,0,0.9126664250523032,1,0.4856127392206198,CE10_chr1,1355000
136,258,3,6.890411074152604,0.4772728862333944,0.06265586629868125,CE10_chr1,1365000
137,158,0,4.528412807258244,1,0.3861144569002537,CE10_chr1,1375000
138,152,2,4.120240871890486,0.4497144538901545,0.4562278390890425,CE10_chr1,1385000
139,71,0,2.0016006116582994,1,0.6389032724188679,CE10_chr1,1395000
140,149,1,2.341419265767067,0.7763113260213527,0.7880096408349242,CE10_chr1,1405000
141,201,2,5.113051818687242,0.5980609754261146,0.32372061660884355,CE10_chr1,1415000
142,55,0,2.77305348658405,1,0.32868615838428394,CE10_chr1,1425000
143,106,0,1.3994234520887736,1,0.8567352589878969,CE10_chr1,1435000
144,70,0,2.2727047447909072,1,0.5650920531432913,CE10_chr1,1445000
145,64,0,0.7102059710852374,1,0.8703895878783273,CE10_chr1,1455000
146,88,0,2.2619264327671647,1,0.6554235898566003,CE10_chr1,1465000
147,106,0,1.3626563251288046,1,0.8614270333901044,CE10_chr1,1475000
148,196,3,5.435735031625023,0.3124413727808383,0.26544382960635016,CE10_chr1,1485000
149,74,0,1.839177106116432,1,0.6914431051634661,CE10_chr1,1495000
150,170,1,4.952676300415956,0.8188730468740297,0.3254672094225872,CE10_chr1,1505000
151,178,1,4.104515734697432,0.8328660649851164,0.5026521630500966,CE10_chr1,1515000
152,171,2,4.210175271280495,0.5109572265598802,0.471974016534965,CE10_chr1,1525000
153,122,1,1.793057416478953,0.7065772784747841,0.8288807634448843,CE10_chr1,1535000
154,90,2,0.9010962427522566,0.2273298703413817,0.892757229121881,CE10_chr1,1545000
155,90,0,2.507120797722747,1,0.6079571506837798,CE10_chr1,1555000
156,156,2,2.88918065659406,0.4629739621983416,0.7075939989944667,CE10_chr1,1565000
157,299,1,2.6443268468216177,0.9504637433623376,0.7289613228174507,CE10_chr1,1575000
158,130,4,4.207100416434361,0.04224272318114714,0.3811635685867715,CE10_chr1,1585000
159,110,0,2.577657124861431,1,0.6656473226318134,CE10_chr1,1595000
160,160,10,7.893122480312886,5.827753986648533e-6,0.02226842535514306,CE10_chr1,1605000
161,176,3,4.589319066314636,0.25836835611992365,0.40292623229822055,CE10_chr1,1615000
162,182,1,4.541749896590729,0.8394518088891035,0.41933785728393314,CE10_chr1,1625000
163,185,3,2.9460399948406666,0.28259618775583856,0.7297956130318692,CE10_chr1,1635000
164,197,0,3.8788437450860354,1,0.5646860624722769,CE10_chr1,1645000
165,197,2,3.889322444046023,0.5871523164253339,0.5625968150207583,CE10_chr1,1655000
166,100,1,4.2687541545547685,0.6339676587267709,0.2589900443346902,CE10_chr1,1665000
167,22,0,1.3289443150284048,1,0.4531874555423924,CE10_chr1,1675000
168,26,0,1.5698428394741606,1,0.4146479431701462,CE10_chr1,1685000
169,5,1,1.100995939166021,0.04900995010000004,0.3068926055735095,CE10_chr1,1695000
170,93,0,3.1080998907208577,1,0.479622358470133,CE10_chr1,1705000
171,259,0,2.9176340833705576,1,0.7328526897660212,CE10_chr1,1715000
172,117,1,5.462625943830633,0.6914555293653489,0.1327042227039812,CE10_chr1,1725000
173,71,1,1.784576210579752,0.5101097269957952,0.6904996396155693,CE10_chr1,1735000
174,162,0,3.858728041908243,1,0.5292728949268883,CE10_chr1,1745000
175,47,0,2.0779513641932374,1,0.45767182165680254,CE10_chr1,1755000
176,73,1,5.122883220033803,0.5198585434285787,0.05082424863178547,CE10_chr1,1765000
177,1,0,1.2191507659030936,1,0.2038021697846024,CE10_chr1,1775000
178,38,0,1.8131528603531104,1,0.45860689211107686,CE10_chr1,1785000
179,111,0,1.7446752629530364,1,0.8172577008746889,CE10_chr1,1795000
180,21,0,1.090284447636317,1,0.5286824734152191,CE10_chr1,1805000
181,53,1,3.840686919644375,0.4129632180625157,0.10462555747855118,CE10_chr1,1815000
182,145,1,4.627600119313777,0.767135537051994,0.3386629786637504,CE10_chr1,1825000
183,53,1,2.769657571449642,0.4129632180625157,0.3140969958953106,CE10_chr1,1835000
184,62,0,2.6742473216909737,1,0.4064785755150857,CE10_chr1,1845000
185,5,0,0.823339738990268,1,0.42074642792710215,CE10_chr1,1855000
188,1,0,-1.0146443534791774,1,0.960275391016976,CE10_chr1,1885000
191,1,0,-0.483503468638359,1,0.872847195588756,CE10_chr1,1915000
193,17,0,1.9187220458495968,1,0.2000725397474371,CE10_chr1,1935000
194,9,0,-0.16685553468478792,1,0.8381128435820379,CE10_chr1,1945000
195,1,0,0.9788336884890384,1,0.29104371158721687,CE10_chr1,1955000
197,1,0,0.9119925200682348,1,0.318078915146888,CE10_chr1,1975000
200,27,2,1.1642957571559105,0.02974563628550436,0.5661230231950736,CE10_chr1,2005000
201,25,0,2.7562860490679153,1,0.0972289131482249,CE10_chr1,2015000
202,1,0,0.11880724464928633,1,0.6713892139191768,CE10_chr1,2025000
203,3,0,1.3915789601408752,1,0.17817364295623317,CE10_chr1,2035000
204,6,0,1.4815299548880656,1,0.1911028057347897,CE10_chr1,2045000
205,1,0,0.2907126856775497,1,0.5967910364876255,CE10_chr1,2055000
207,28,0,2.218517421361658,1,0.23598489124852515,CE10_chr1,2075000
208,81,2,3.5526169933353153,0.1944582152251407,0.3130885613408324,CE10_chr1,2085000
209,30,0,1.830539502834746,1,0.37218337601351736,CE10_chr1,2095000
210,241,1,3.2778956515723885,0.9112676674846988,0.6796411231093639,CE10_chr1,2105000
211,269,2,4.138153556617809,0.7510684342301621,0.46444288500641473,CE10_chr1,2115000
212,168,2,3.0979809150579913,0.5015876911690715,0.6865340532467804,CE10_chr1,2125000
213,160,0,5.615126703773703,1,0.20097678475706404,CE10_chr1,2135000
214,205,1,3.804260020667539,0.8725866623212413,0.583096499606715,CE10_chr1,2145000
215,136,0,3.3330263447764747,1,0.5823847373926119,CE10_chr1,2155000
216,147,0,4.049703738170185,1,0.4595752860118425,CE10_chr1,2165000
217,216,1,4.763683562082183,0.8859219646734238,0.3914953148796525,CE10_chr1,2175000
218,218,0,5.7100048901241784,1,0.22351835344700932,CE10_chr1,2185000
219,245,3,8.22527489368477,0.4438836411903504,0.01543739473408145,CE10_chr1,2195000
220,271,2,5.512599582100004,0.7546962059345741,0.19204377365874128,CE10_chr1,2205000
221,288,5,7.922850181200362,0.16408311556409452,0.00716992308705299,CE10_chr1,2215000
222,269,6,7.503299960611307,0.05500698944520023,0.02468335064471438,CE10_chr1,2225000
223,147,1,3.578196449442612,0.7717695398646593,0.5575203103890536,CE10_chr1,2235000
224,214,3,7.13826144503911,0.36134561044110286,0.06867227428114187,CE10_chr1,2245000
225,158,1,2.116270285715721,0.7956565382537606,0.829681193196152,CE10_chr1,2255000
226,17,0,0.5958922068416005,1,0.6649428880628945,CE10_chr1,2265000
227,92,2,4.841325495581236,0.23469231286255732,0.1357829884178421,CE10_chr1,2275000
228,184,1,2.9230540976506783,0.8426467178922104,0.7328689303183558,CE10_chr1,2285000
229,236,0,0.11834156590841634,1,0.9830993901092884,CE10_chr1,2295000
230,97,0,-0.430579739641952,1,0.980973083754476,CE10_chr1,2305000
231,181,1,2.329653347462852,0.8378301099889935,0.81989275659237415,CE10_chr1,2315000
232,49,0,1.076308518270514,1,0.7501597546530757,CE10_chr1,2325000
233,88,2,4.172038696746255,0.2199839545248775,0.2238541897701828,CE10_chr1,2335000
234,85,0,2.4211704932232556,1,0.605812807226382,CE10_chr1,2345000
235,47,1,3.6633730704579017,0.37647460510880015,0.09809045539285456,CE10_chr1,2355000
236,85,0,2.4064272805235363,1,0.6092925964290871,CE10_chr1,2365000
237,80,0,2.925749383155202,1,0.4562384368467004,CE10_chr1,2375000
238,12,0,2.310115446477717,1,0.07378577400348296,CE10_chr1,2385000
239,19,1,3.904880135497548,0.1738313761644134,0.00427969366547831,CE10_chr1,2395000
240,40,0,3.3121467533757265,1,0.10846608235958656,CE10_chr1,2405000
241,10,0,1.5645347302891854,1,0.21786234437293772,CE10_chr1,2415000
242,24,2,1.526887278827534,0.02385443111830375,0.4064943765185389,CE10_chr1,2425000
243,117,1,5.014053091268457,0.6914555293653489,0.19343968096836828,CE10_chr1,2435000
244,95,1,4.756326925557069,0.6151039211065155,0.15807535495105207,CE10_chr1,2445000
245,93,1,3.4303081157155053,0.6072889716421952,0.40398431822587366,CE10_chr1,2455000
246,176,1,4.649881878271647,0.8294725691104137,0.39106572797714734,CE10_chr1,2465000
247,114,1,2.385780210751948,0.6820109361808565,0.7148874239313022,CE10_chr1,2475000
248,110,0,2.5566495465681744,1,0.6699512397218853,CE10_chr1,2485000
249,166,4,4.73278520053683,0.08631939677479498,0.3606017398652064,CE10_chr1,2495000
250,86,1,2.9246941029506957,0.578665777845232,0.48893855075067905,CE10_chr1,2505000
251,136,0,4.093784476791022,1,0.4221715158887446,CE10_chr1,2515000
252,109,1,3.8539271410648417,0.665623143110087,0.3810549741966168,CE10_chr1,2525000
253,131,2,4.01914704354217,0.3772652031224133,0.4232381496074705,CE10_chr1,2535000
254,7,0,1.7452464359184987,1,0.1336750782118935,CE10_chr1,2545000
255,55,1,2.73202917585367,0.4246452500230716,0.3393081585121732,CE10_chr1,2555000
256,16,0,2.477310874092682,1,0.07749297522535625,CE10_chr1,2565000
257,22,1,3.6740838667089686,0.19836941046095416,0.01201716120606877,CE10_chr1,2575000
258,33,1,1.6598074920887531,0.28226946740172515,0.4592737283012864,CE10_chr1,2585000
259,84,3,5.901549720367448,0.05245461084004915,0.0294138631202887,CE10_chr1,2595000
260,98,0,3.2601162065100096,1,0.46719804104277873,CE10_chr1,2605000
261,154,2,3.124924763886455,0.45636764730361856,0.6611641511050913,CE10_chr1,2615000
262,204,2,3.9963849423436506,0.6060989560589334,0.5443868665095191,CE10_chr1,2625000
263,120,1,4.04833766204197,0.7006196086876687,0.3812418618767533,CE10_chr1,2635000
264,179,3,4.36799933499645,0.2664170830099247,0.45063793633100935,CE10_chr1,2645000
265,146,1,4.731959914357431,0.769464181681474,0.3212565720564784,CE10_chr1,2655000
266,173,2,5.442635418706798,0.5171387272161632,0.24502862724770125,CE10_chr1,2665000
267,174,1,5.217966622182715,0.826010171523736,0.2835916923597277,CE10_chr1,2675000
268,79,2,3.7150151083847938,0.18723464901583187,0.2672233986985417,CE10_chr1,2685000
269,83,2,2.840782432802654,0.2017161467059621,0.49378794729900377,CE10_chr1,2695000
270,84,4,6.329019009492841,0.01023922695878088,0.01565768368603548,CE10_chr1,2705000
271,116,5,6.190994567190822,0.00641885290462192,0.06303268891698399,CE10_chr1,2715000
272,66,0,2.630372646536781,1,0.4457515347879456,CE10_chr1,2725000
273,256,6,10.569738564771622,0.04528235894348097,2.2608754469821e-4,CE10_chr1,2735000
274,137,6,8.31367902127561,0.00269905790675951,0.00758948258894154,CE10_chr1,2745000
275,35,0,2.5596385219393696,1,0.21580483843285603,CE10_chr1,2755000
276,17,0,1.5058731876455738,1,0.3278610261412471,CE10_chr1,2765000
277,26,0,2.7813011097802303,1,0.10014337105091686,CE10_chr1,2775000
278,13,1,0.9822775367847546,0.12247897700103214,0.4712108613199144,CE10_chr1,2785000
279,75,2,1.2233606140972124,0.17290832691006955,0.8178032319536167,CE10_chr1,2795000
280,148,1,2.932751482914727,0.7740518444660127,0.6867673138007303,CE10_chr1,2805000
281,109,3,5.111145662635013,0.09666050232311782,0.1552716940236165,CE10_chr1,2815000
282,134,1,3.5139696581931887,0.7399145386222741,0.5391947600110021,CE10_chr1,2825000
283,43,0,1.8931181272596465,1,0.47912165399580353,CE10_chr1,2835000
284,112,0,3.95248646917668,1,0.3718723080499605,CE10_chr1,2845000
285,121,0,1.249252966759815,1,0.8928581171611516,CE10_chr1,2855000
286,69,1,2.4457451966289616,0.500162970100801,0.5139394193650443,CE10_chr1,2865000
287,105,0,1.3913481450579406,1,0.8562022812899697,CE10_chr1,2875000
288,177,0,2.006242751678648,1,0.8574426484602341,CE10_chr1,2885000
289,116,3,4.575598870170953,0.11106157209358372,0.26338111099132455,CE10_chr1,2895000
290,189,1,6.070687869570085,0.8503585943963844,0.16841922281919408,CE10_chr1,2905000
291,88,1,3.1334619130870336,0.5870503288661119,0.4487067665639829,CE10_chr1,2915000
292,84,1,2.3814215059221566,0.5701109864761065,0.6106129023433376,CE10_chr1,2925000
293,170,0,3.5159381061064305,1,0.6102089593224973,CE10_chr1,2935000
294,183,1,2.9868322265381884,0.8410572908002125,0.7213367309009389,CE10_chr1,2945000
295,126,0,2.0725989944597227,1,0.7943763698856319,CE10_chr1,2955000
296,87,4,4.529748850696204,0.01153899564396996,0.16041219251896988,CE10_chr1,2965000
297,121,0,3.6276256683637143,1,0.4751315978309475,CE10_chr1,2975000
298,117,2,4.363126660093145,0.3268120640698518,0.3068412338006844,CE10_chr1,2985000
299,71,0,2.1837868073137643,1,0.5934944580090586,CE10_chr1,2995000
300,51,0,1.8681644796840764,1,0.5510424968443765,CE10_chr1,3005000
301,69,0,2.3122211424658525,1,0.5489495356870864,CE10_chr1,3015000
302,71,2,4.647271684439795,0.1587742786796479,0.08497657546211412,CE10_chr1,3025000
303,85,0,1.8894845692257272,1,0.7240527011371339,CE10_chr1,3035000
304,171,1,4.116697054421563,0.8206843164052895,0.4909476941895702,CE10_chr1,3045000
305,126,2,3.087107661968616,0.35940751013531,0.6070548309959247,CE10_chr1,3055000
306,110,0,3.3605038856421108,1,0.4945039886414899,CE10_chr1,3065000
307,124,3,3.5249908456181056,0.12844649025365046,0.5073725055201229,CE10_chr1,3075000
308,108,3,4.777937656686033,0.09466933312773584,0.20108612791463495,CE10_chr1,3085000
309,134,0,2.747183503155102,1,0.6940821599616352,CE10_chr1,3095000
310,195,1,5.303593479036631,0.8591155870957323,0.28731435576373954,CE10_chr1,3105000
311,127,3,5.314823243217626,0.13520013868266803,0.1771211479116246,CE10_chr1,3115000
312,123,1,2.5985402580330956,0.7095115056900363,0.6971077056269429,CE10_chr1,3125000
313,62,1,3.699017895807006,0.463731774792815,0.17427557959231033,CE10_chr1,3135000
314,1,0,0.2681478587379353,1,0.6068552627973551,CE10_chr1,3145000
316,1,0,1.0163045884051725,1,0.27637304419915476,CE10_chr1,3165000
317,1,0,0.4737911237205875,1,0.5133350832664603,CE10_chr1,3175000
320,1,0,0.7528832421175207,1,0.3862272735445432,CE10_chr1,3205000
321,2,0,-0.6152874315093012,1,0.9057264030769672,CE10_chr1,3215000
322,109,1,5.9374503185554035,0.665623143110087,0.06921938341647926,CE10_chr1,3225000
323,126,1,2.047164418665857,0.7181393044595366,0.7982793165250928,CE10_chr1,3235000
324,117,3,3.444924834037847,0.11318255914925757,0.5014572747730492,CE10_chr1,3245000
325,110,1,2.775670730387419,0.6689669116789863,0.6240750666125191,CE10_chr1,3255000
326,44,2,1.6116677636284324,0.07178324143318457,0.5730880300275362,CE10_chr1,3265000
327,16,0,0.2502570807190178,1,0.7684128237344257,CE10_chr1,3275000
328,62,1,1.764340139584163,0.463731774792815,0.6501139487120985,CE10_chr1,3285000
329,66,0,2.9275370515380263,1,0.3686723987507125,CE10_chr1,3295000
330,63,3,3.549679645417844,0.02545437982803327,0.20785340099932892,CE10_chr1,3305000
331,69,2,3.272831479709356,0.15179170683772275,0.30484388383985705,CE10_chr1,3315000
332,82,2,2.128760650445614,0.1980831532566273,0.6604124401177116,CE10_chr1,3325000
333,37,0,-0.0962959077934879,1,0.9200836973342024,CE10_chr1,3335000
334,64,0,3.542930359975982,1,0.21525722085411603,CE10_chr1,3345000
335,43,0,3.0085627469104783,1,0.18142733667644628,CE10_chr1,3355000
336,72,1,1.4953327479236873,0.5150086297258372,0.7574386895706644,CE10_chr1,3365000
337,43,1,3.1337604298278374,0.35089737163159784,0.15716112272693317,CE10_chr1,3375000
338,49,1,3.9052731634291784,0.388882760467135,0.07865470734242663,CE10_chr1,3385000
339,55,0,2.984293128785219,1,0.27630380517733166,CE10_chr1,3395000
340,52,1,3.1854601651657433,0.4070335535985007,0.20961562853518845,CE10_chr1,3405000
341,100,2,6.293004233434385,0.264238021077044,0.03409197441191647,CE10_chr1,3415000
342,112,0,4.628746923458687,1,0.23998503970182328,CE10_chr1,3425000
343,66,0,4.110572238282943,1,0.1297691091848594,CE10_chr1,3435000
344,70,1,3.78035328183086,0.5051613403997931,0.2045336257417207,CE10_chr1,3445000
345,60,1,2.757490723005927,0.4528433576092388,0.3701410923452197,CE10_chr1,3455000
346,98,2,5.021075830734475,0.2568438055606965,0.1327892042499872,CE10_chr1,3465000
347,43,1,2.716072511364227,0.35089737163159784,0.2466513155374852,CE10_chr1,3475000
348,53,0,3.397602223668044,1,0.174503513849813,CE10_chr1,3485000
349,99,2,3.513777921985352,0.26054072470054684,0.4133241167058175,CE10_chr1,3495000
350,69,0,1.3765232336589637,1,0.7703818325945168,CE10_chr1,3505000
351,71,0,1.1034674386976184,1,0.8269287759321519,CE10_chr1,3515000
352,50,0,2.9317635922408254,1,0.2511039474812492,CE10_chr1,3525000
354,23,0,0.7036245825902067,1,0.6832749370243292,CE10_chr1,3545000
355,149,0,2.8235209712710287,1,0.7083302903615531,CE10_chr1,3555000
