win,SNPs,hits,Z,top_candidate_p,Z_pVal,chr,pos
89,106,0,-0.11864776313921269,1,0.9756301431027354,CE10_chr1,895000
90,85,1,4.410472535352363,0.5744098766113455,0.12952702435593122,CE10_chr1,905000
91,81,2,5.423344428278821,0.1944582152251407,0.03011036585124016,CE10_chr1,915000
92,220,2,5.203669005159894,0.6468995265181001,0.2543539998992995,CE10_chr1,925000
93,131,0,1.339121649941371,1,0.8908109941663593,CE10_chr1,935000
94,120,0,1.281516103023583,1,0.8854154773019716,CE10_chr1,945000
95,197,3,5.241352668685978,0.3151608688723544,0.2456628084514526,CE10_chr1,955000
96,128,2,1.8759728186839275,0.3665744589119161,0.8163415312687836,CE10_chr1,965000
97,127,1,1.8639661072255935,0.7209579114149411,0.8165698092434757,CE10_chr1,975000
98,172,2,2.4009059970197346,0.5140544974583343,0.7914450558765613,CE10_chr1,985000
99,142,1,2.7703210164769816,0.7600075204158656,0.680865941781006,CE10_chr1,995000
100,137,0,4.835833344556344,1,0.22802899283865985,CE10_chr1,1005000
101,84,1,3.0475913750520305,0.5701109864761065,0.4033745921350682,CE10_chr1,1015000
102,122,1,1.743265847439341,0.7065772784747841,0.8268132536985071,CE10_chr1,1025000
103,99,0,4.071623509071186,1,0.2435005970557752,CE10_chr1,1035000
104,49,0,1.813277892200727,1,0.5193888751248896,CE10_chr1,1045000
105,187,0,0.17651244561607923,1,0.9811790348324168,CE10_chr1,1055000
106,178,3,2.6231430405578045,0.263730764391121,0.7604934229330574,CE10_chr1,1065000
107,114,1,2.5238281951788752,0.6820109361808565,0.6617191276319759,CE10_chr1,1075000
108,14,0,0.4671950923227939,1,0.6672841841826133,CE10_chr1,1085000
109,9,0,1.8587933636059613,1,0.10908664583641814,CE10_chr1,1095000
110,72,2,2.215627188213801,0.16228763316280945,0.5575551104670994,CE10_chr1,1105000
111,112,0,2.3951699272191154,1,0.6836646828774764,CE10_chr1,1115000
112,134,2,3.47895818498714,0.3878796717069679,0.5048149660612985,CE10_chr1,1125000
113,137,0,4.090010294216051,1,0.3754952897444489,CE10_chr1,1135000
114,123,4,3.0369055714797124,0.03562390828906493,0.573621462573197,CE10_chr1,1145000
115,186,3,3.996037117814029,0.285301392666419,0.4898149468986227,CE10_chr1,1155000
116,119,0,3.4387124035368615,1,0.4655621589699555,CE10_chr1,1165000
117,116,0,2.8049218978961665,1,0.6046281857942237,CE10_chr1,1175000
118,132,1,3.0477453138635675,0.7346337502522946,0.5975298008522991,CE10_chr1,1185000
119,167,2,4.393836658816575,0.4984387918547767,0.3779902374803384,CE10_chr1,1195000
120,163,0,2.3233709290471194,1,0.7944166809060239,CE10_chr1,1205000
121,129,1,1.7694670196788382,0.7265108489777838,0.8338751788986416,CE10_chr1,1215000
122,184,1,-0.31072298516156466,0.8426467178922104,0.9903510822106738,CE10_chr1,1225000
123,153,3,2.220550847410868,0.19811776356519004,0.7987660294671632,CE10_chr1,1235000
124,115,2,0.8887399268178874,0.31950340342703276,0.9203160668048754,CE10_chr1,1245000
125,151,2,1.900156715686848,0.44637053190284737,0.8433453493883467,CE10_chr1,1255000
126,123,0,3.3004199246293684,1,0.5120807470921862,CE10_chr1,1265000
127,30,0,0.5730176268978614,1,0.7600511402154011,CE10_chr1,1275000
128,96,3,3.2784186058302067,0.07216717951585708,0.4076590217319219,CE10_chr1,1285000
129,39,0,2.1683725195693957,1,0.3202853831396052,CE10_chr1,1295000
130,86,0,0.02611569583381444,1,0.9614287475526156,CE10_chr1,1305000
131,97,1,1.9053566854409536,0.6227633530764958,0.7409864997159326,CE10_chr1,1315000
132,142,0,3.016446776476641,1,0.6292914598146144,CE10_chr1,1325000
133,145,3,1.7988094937075778,0.17802479745442065,0.8503429765123012,CE10_chr1,1335000
134,83,0,1.1066250530762711,1,0.8485135938284689,CE10_chr1,1345000
135,12,0,1.113077012798144,1,0.37980732415811336,CE10_chr1,1355000
136,258,2,4.290054880576368,0.7302799523789254,0.40624821706430825,CE10_chr1,1365000
137,158,0,3.8251252896408303,1,0.4852268478526276,CE10_chr1,1375000
138,152,1,3.2438086430561937,0.7829551033271924,0.601663612323942,CE10_chr1,1385000
139,71,0,0.9151847684177314,1,0.8505362658667215,CE10_chr1,1395000
140,149,1,2.785857575016097,0.7763113260213527,0.691381630752328,CE10_chr1,1405000
141,201,4,5.643215916766001,0.14377951895434712,0.18280501068325417,CE10_chr1,1415000
142,55,0,1.712090613280121,1,0.5940809101217285,CE10_chr1,1425000
143,106,1,2.1658945968425205,0.6553878166524825,0.7143468802594947,CE10_chr1,1435000
144,70,0,3.2459418735135483,1,0.2714352046336259,CE10_chr1,1445000
145,64,0,0.31815285712919783,1,0.9178008226098968,CE10_chr1,1455000
146,88,0,1.637586291391569,1,0.7673070234333648,CE10_chr1,1465000
147,106,0,1.2519174820303418,1,0.8703654576587012,CE10_chr1,1475000
148,196,1,3.35754018517897,0.8605244312247751,0.6359251027130826,CE10_chr1,1485000
149,74,2,1.9124322520924488,0.1693552801314411,0.6490619768840172,CE10_chr1,1495000
150,170,1,4.040100458934228,0.8188730468740297,0.4592712607457288,CE10_chr1,1505000
151,178,1,4.0792967761794054,0.8328660649851164,0.4622399633097529,CE10_chr1,1515000
152,171,4,3.644729303243202,0.09371102621376992,0.5478781892289624,CE10_chr1,1525000
153,122,1,2.043783465310368,0.7065772784747841,0.7776067944532715,CE10_chr1,1535000
154,90,1,-0.23881119385010616,0.5952680273216762,0.9752423738940912,CE10_chr1,1545000
155,90,1,1.5603628856475549,0.5952680273216762,0.788132436190403,CE10_chr1,1555000
156,156,2,3.043394590370604,0.4629739621983416,0.6517601739564387,CE10_chr1,1565000
157,299,11,6.5936760014306435,2.5743990626822e-4,0.01842249739508827,CE10_chr1,1575000
158,130,2,3.182197213666238,0.3737098441591246,0.5614137136013186,CE10_chr1,1585000
159,110,1,3.5891184222677004,0.6689669116789863,0.3954103791959942,CE10_chr1,1595000
160,160,2,6.307739965687849,0.4760429297364673,0.07914181447454416,CE10_chr1,1605000
161,176,8,7.136524466977988,4.4023123479889e-4,0.03688626215008306,CE10_chr1,1615000
162,182,3,3.505676621026373,0.2744945021628802,0.5923078973786421,CE10_chr1,1625000
163,185,1,3.1519189149459423,0.8442202507132883,0.6687325248522551,CE10_chr1,1635000
164,197,2,4.772499940995582,0.5871523164253339,0.33360942889458356,CE10_chr1,1645000
165,197,2,4.365678025843457,0.5871523164253339,0.4184347317312065,CE10_chr1,1655000
166,100,1,3.9986858115205264,0.6339676587267709,0.2623646460157836,CE10_chr1,1665000
167,22,0,1.5371045608632743,1,0.3474883199987072,CE10_chr1,1675000
168,26,0,1.6664287566734344,1,0.34843260574920265,CE10_chr1,1685000
169,5,0,0.4030650493285847,1,0.589073931262562,CE10_chr1,1695000
170,93,1,3.1675664071438794,0.6072889716421952,0.4204346852486238,CE10_chr1,1705000
171,259,1,4.682642908593044,0.925951647430416,0.3173542871114454,CE10_chr1,1715000
172,117,7,7.020501081528432,1.9010359996128e-4,0.01238603319189513,CE10_chr1,1725000
173,71,3,6.2813510822759024,0.03456477674969673,0.00335068427960838,CE10_chr1,1735000
174,162,1,3.05052362980435,0.8037084859769748,0.6603170757639711,CE10_chr1,1745000
175,47,0,1.882926134423473,1,0.4812087281003665,CE10_chr1,1755000
176,73,0,4.4047510149674345,1,0.08743923195124403,CE10_chr1,1765000
177,1,0,0.41899911621606745,1,0.5243531002953181,CE10_chr1,1775000
178,38,1,1.2855025784520606,0.31744540498961304,0.5995770949109431,CE10_chr1,1785000
179,111,1,1.5483380505666042,0.6722772425621963,0.8372268607755524,CE10_chr1,1795000
180,21,0,1.7907182941198818,1,0.2514892863385002,CE10_chr1,1805000
181,53,0,4.0314035859328134,1,0.05751610258653861,CE10_chr1,1815000
182,145,1,4.289079763692792,0.767135537051994,0.35421407533423,CE10_chr1,1825000
183,53,0,1.7472870193627106,1,0.5697343644239152,CE10_chr1,1835000
184,62,0,1.7775938471499564,1,0.6197642809697551,CE10_chr1,1845000
185,5,0,0.6784278816694421,1,0.46465394322098474,CE10_chr1,1855000
188,1,0,-1.2454549994046622,1,0.9799233733651715,CE10_chr1,1885000
191,1,0,-0.7033647589309975,1,0.9197957194030352,CE10_chr1,1915000
193,17,0,1.2257544152828257,1,0.40159735431641574,CE10_chr1,1935000
194,9,0,-0.27353712121542606,1,0.8625978410874208,CE10_chr1,1945000
195,1,0,0.6392912910687014,1,0.41978630209910794,CE10_chr1,1955000
197,1,0,0.8385585656282972,1,0.3296746604835271,CE10_chr1,1975000
200,27,0,1.3941919135499463,1,0.45636242182134334,CE10_chr1,2005000
201,25,1,2.5721465766207134,0.2221786406008534,0.10273947706608276,CE10_chr1,2015000
202,1,0,0.21195765071425424,1,0.6212454528160443,CE10_chr1,2025000
203,3,0,0.9199912133280332,1,0.3268492214979567,CE10_chr1,2035000
204,6,0,0.01346051440518924,1,0.7573853872344678,CE10_chr1,2045000
205,1,0,0.4741422355651656,1,0.4980522604585802,CE10_chr1,2055000
207,28,1,2.353632831238885,0.24528071279636743,0.16943034839014515,CE10_chr1,2075000
208,81,2,3.33895544641247,0.1944582152251407,0.314285892918612,CE10_chr1,2085000
209,30,0,2.7817862001216813,1,0.10140088590222972,CE10_chr1,2095000
210,241,5,5.195595605721172,0.09611598076528848,0.24190212242172435,CE10_chr1,2105000
211,269,6,3.470616054780237,0.05500698944520023,0.5823948808815829,CE10_chr1,2115000
212,168,1,3.068858889480054,0.8151954360514537,0.6655117344544154,CE10_chr1,2125000
213,160,3,5.175573208707803,0.2161180463952501,0.21774140124551788,CE10_chr1,2135000
214,205,1,4.597171005118829,0.8725866623212413,0.3730267920845404,CE10_chr1,2145000
215,136,1,4.766107266734271,0.7450902393036908,0.23775094893415136,CE10_chr1,2155000
216,147,1,3.097109337605116,0.7717695398646593,0.6229401992399979,CE10_chr1,2165000
217,216,2,4.286813838239226,0.6370244330518028,0.44124916183884033,CE10_chr1,2175000
218,218,2,4.381315111661346,0.6419889017346057,0.4204259280430823,CE10_chr1,2185000
219,245,2,6.547331934808999,0.7038266863350103,0.06736369362922334,CE10_chr1,2195000
220,271,3,5.860611572606667,0.5096937678815138,0.10259608324006608,CE10_chr1,2205000
221,288,2,5.9147848063804815,0.7837222641034104,0.06971712928961049,CE10_chr1,2215000
222,269,0,3.419362781772689,1,0.5945599431308696,CE10_chr1,2225000
223,147,1,2.7473332405566233,0.7717695398646593,0.6953190740409962,CE10_chr1,2235000
224,214,3,5.857950991158191,0.36134561044110286,0.1536942747469836,CE10_chr1,2245000
225,158,2,1.0842760357053676,0.4695326296082468,0.9323385406501816,CE10_chr1,2255000
226,17,1,1.056991644941003,0.15705680661607327,0.46821085026002374,CE10_chr1,2265000
227,92,1,3.605670945776528,0.6033221935779749,0.31024623993239375,CE10_chr1,2275000
228,184,1,3.238735018209982,0.8426467178922104,0.6502472338517902,CE10_chr1,2285000
229,236,0,1.1290126378865175,1,0.9485396154070032,CE10_chr1,2295000
230,97,0,0.4108011367808009,1,0.944168907015148,CE10_chr1,2305000
231,181,0,4.065652801526853,1,0.4689828377221761,CE10_chr1,2315000
232,49,0,1.4382672688224227,1,0.6342528725821645,CE10_chr1,2325000
233,88,0,3.9783019604763217,1,0.21315061815686495,CE10_chr1,2335000
234,85,0,4.06667062150868,1,0.18351855342389112,CE10_chr1,2345000
235,47,3,5.786228884520166,0.01168584739977608,8.1409889139449e-4,CE10_chr1,2355000
236,85,0,3.3271834148507775,1,0.33919656873605586,CE10_chr1,2365000
237,80,1,1.906323367658876,0.5524767862361895,0.6784304034664252,CE10_chr1,2375000
238,12,0,0.6439028535131488,1,0.5750278178702368,CE10_chr1,2385000
239,19,0,1.4533324932756564,1,0.34127686050638073,CE10_chr1,2395000
240,40,0,2.495289321926894,1,0.23781909830122205,CE10_chr1,2405000
241,10,0,1.7191400778882269,1,0.15068033061721464,CE10_chr1,2415000
242,24,0,0.5758094025362075,1,0.7177055557575975,CE10_chr1,2425000
243,117,3,5.684525563147912,0.11318255914925757,0.07399032874233347,CE10_chr1,2435000
244,95,4,6.4048010843224255,0.01550756619833474,0.01272239769384264,CE10_chr1,2445000
245,93,3,4.891390653502477,0.0669657171370422,0.09601575817368846,CE10_chr1,2455000
246,176,3,4.790099496684325,0.25836835611992365,0.3107786868771021,CE10_chr1,2465000
247,114,2,3.5345086100701475,0.315841711176994,0.4241976416607883,CE10_chr1,2475000
248,110,3,3.9954058808674593,0.09866860576118958,0.304209394923156,CE10_chr1,2485000
249,166,3,5.017597385689064,0.23180544561438896,0.25423666594351757,CE10_chr1,2495000
250,86,5,5.683147015952782,0.00178031941357173,0.02577668695218094,CE10_chr1,2505000
251,136,3,4.078195333075302,0.15615272055996718,0.3752011386584564,CE10_chr1,2515000
252,109,0,2.925816250472802,1,0.5511393757809545,CE10_chr1,2525000
253,131,1,3.76390728722841,0.7319532830831259,0.4303471807340298,CE10_chr1,2535000
254,7,1,2.459820505839452,0.06793465209301006,0.02277295000085921,CE10_chr1,2545000
255,55,0,1.9981292395263457,1,0.5084526335385449,CE10_chr1,2555000
256,16,1,2.458042869751794,0.14854222890512447,0.06276940324346592,CE10_chr1,2565000
257,22,0,2.0017371025982245,1,0.20113720737565788,CE10_chr1,2575000
258,33,1,1.6564080546122566,0.28226946740172515,0.42686715213697624,CE10_chr1,2585000
259,84,2,5.864125635951765,0.2053566719709844,0.01751253014273079,CE10_chr1,2595000
260,98,2,3.8926098703144,0.2568438055606965,0.2756211525667428,CE10_chr1,2605000
261,154,2,3.689134092715257,0.45636764730361856,0.5072957412932639,CE10_chr1,2615000
262,204,3,4.09427854691787,0.3342012657617794,0.4812392797327809,CE10_chr1,2625000
263,120,1,4.4705511427410665,0.7006196086876687,0.2452066688416481,CE10_chr1,2635000
264,179,3,3.564671284547636,0.2664170830099247,0.5761429381496537,CE10_chr1,2645000
265,146,0,3.32433073128224,1,0.5709985615263542,CE10_chr1,2655000
266,173,0,4.443634370275651,1,0.37691821601770026,CE10_chr1,2665000
267,174,0,4.222844915528934,1,0.4254776092372272,CE10_chr1,2675000
268,79,4,4.733042501186655,0.00829077503466422,0.07258691845306098,CE10_chr1,2685000
269,83,0,3.1012010130144474,1,0.3841162193970803,CE10_chr1,2695000
270,84,1,3.225956054434712,0.5701109864761065,0.3584407439389927,CE10_chr1,2705000
271,116,2,4.670069129814741,0.32316027766095284,0.1971746329915245,CE10_chr1,2715000
272,66,1,2.4412462188151585,0.4848628825761967,0.4564612771486464,CE10_chr1,2725000
273,256,2,2.536545094533968,0.7263452597288806,0.7902419113608801,CE10_chr1,2735000
274,137,2,5.320141156522517,0.39841296475671,0.1530847042061667,CE10_chr1,2745000
275,35,0,2.151876013929487,1,0.28740552292758337,CE10_chr1,2755000
276,17,0,1.7968307525940437,1,0.2053663070807995,CE10_chr1,2765000
277,26,1,3.97474873159638,0.2299568541948449,0.00574475007443309,CE10_chr1,2775000
278,13,0,0.8830872042039998,1,0.4880220775684937,CE10_chr1,2785000
279,75,1,1.337822747458284,0.5294133584143501,0.7853747507243216,CE10_chr1,2795000
280,148,1,3.1933179889123635,0.7740518444660127,0.6042791965232084,CE10_chr1,2805000
281,109,1,4.169150842773262,0.665623143110087,0.2644655205954649,CE10_chr1,2815000
282,134,0,3.026371943333118,1,0.6076267740734345,CE10_chr1,2825000
283,43,1,2.0111655854318986,0.35089737163159784,0.40572851146883615,CE10_chr1,2835000
284,112,3,3.6762990339201305,0.10273481410589144,0.38320492472364953,CE10_chr1,2845000
285,121,2,3.490426867972853,0.34136313911287053,0.460498767047912,CE10_chr1,2855000
286,69,1,4.390957831275976,0.500162970100801,0.07566929878374717,CE10_chr1,2865000
287,105,0,1.3841844161246089,1,0.8506712818205644,CE10_chr1,2875000
288,177,1,3.0553061557314094,0.8311778434193096,0.6795842627989412,CE10_chr1,2885000
289,116,4,7.319911075435148,0.02964994773439143,0.00736726521103414,CE10_chr1,2895000
290,189,1,6.015406476293028,0.8503585943963844,0.12938501621085785,CE10_chr1,2905000
291,88,2,3.8322567469857063,0.2199839545248775,0.24185342099793328,CE10_chr1,2915000
292,84,3,2.9081087376629906,0.05245461084004915,0.4394598424188929,CE10_chr1,2925000
293,170,4,5.887990796858451,0.09220936779535796,0.13037260520430238,CE10_chr1,2935000
294,183,3,4.097991146096235,0.27719258323194196,0.4642332026083682,CE10_chr1,2945000
295,126,0,3.182292287464529,1,0.5493458690100155,CE10_chr1,2955000
296,87,2,4.51001843921625,0.2163183467921312,0.1231885649822082,CE10_chr1,2965000
297,121,1,4.102927636646068,0.703613412600792,0.32212141865382504,CE10_chr1,2975000
298,117,0,4.331091058970242,1,0.2617264828509217,CE10_chr1,2985000
299,71,0,1.957443249987464,1,0.6218598097229175,CE10_chr1,2995000
300,51,1,2.506056863091217,0.401043993533839,0.326347272316745,CE10_chr1,3005000
301,69,1,2.7160636131770737,0.500162970100801,0.3999682882907515,CE10_chr1,3015000
302,71,0,3.8204340782273367,1,0.16070731836790064,CE10_chr1,3025000
303,85,0,3.5197923070563433,1,0.29404660595945276,CE10_chr1,3035000
304,171,2,3.186100647081538,0.5109572265598802,0.6457602934840833,CE10_chr1,3045000
305,126,0,1.9405502954755285,1,0.8026947052066474,CE10_chr1,3055000
306,110,2,3.077614747045313,0.3011523691000814,0.518277111345425,CE10_chr1,3065000
307,124,4,3.1340139750308755,0.03652989622305822,0.5542704159075954,CE10_chr1,3075000
308,108,1,4.128924334377585,0.662245599101098,0.2686628168160814,CE10_chr1,3085000
309,134,0,3.467728605848841,1,0.5073988696387073,CE10_chr1,3095000
310,195,2,4.545455693983348,0.5816159859206596,0.3789450149609003,CE10_chr1,3105000
311,127,2,3.5784977746932753,0.36299482807855227,0.4602598560346782,CE10_chr1,3115000
312,123,1,2.6388110073173774,0.7095115056900363,0.6628443590603604,CE10_chr1,3125000
313,62,2,4.20139164356952,0.12788702769336557,0.0715001976125158,CE10_chr1,3135000
314,1,0,0.6698908184926727,1,0.4055355069654334,CE10_chr1,3145000
316,1,0,0.9619586226424526,1,0.2781225920185302,CE10_chr1,3165000
317,1,0,0.9392365048618576,1,0.2873146891638596,CE10_chr1,3175000
320,1,0,0.00927782032458394,1,0.70925416792214,CE10_chr1,3205000
321,2,0,-1.0571071588644405,1,0.9673502720618208,CE10_chr1,3215000
322,109,3,6.221036987064778,0.09666050232311782,0.02999491086812489,CE10_chr1,3225000
323,126,0,1.6228601455341214,1,0.8502145617349565,CE10_chr1,3235000
324,117,2,2.6419237947316705,0.3268120640698518,0.6447690561041388,CE10_chr1,3245000
325,110,0,2.761173811717209,1,0.5941664715931545,CE10_chr1,3255000
326,44,0,-0.09070363113660757,1,0.931642980358062,CE10_chr1,3265000
327,16,0,0.395790346870988,1,0.711848723041692,CE10_chr1,3275000
328,62,1,2.0533433518774453,0.463731774792815,0.5412336251070542,CE10_chr1,3285000
329,66,2,3.762401231483891,0.1414381376269941,0.14577352906312213,CE10_chr1,3295000
330,63,3,3.659139426182994,0.02545437982803327,0.14771975128106996,CE10_chr1,3305000
331,69,1,2.413422985553067,0.500162970100801,0.4840621129098962,CE10_chr1,3315000
332,82,0,1.9485400822312116,1,0.6769142666959076,CE10_chr1,3325000
333,37,0,0.26187462323108524,1,0.8646047027141827,CE10_chr1,3335000
334,64,0,3.093099883526881,1,0.2692732409318598,CE10_chr1,3345000
335,43,1,2.393542101791982,0.35089737163159784,0.2909782402836594,CE10_chr1,3355000
336,72,2,0.553630447629411,0.16228763316280945,0.90336428005051606,CE10_chr1,3365000
337,43,0,2.3919789317089353,1,0.29141565560824856,CE10_chr1,3375000
338,49,0,2.095436479075903,1,0.4313349652680256,CE10_chr1,3385000
339,55,0,2.5668138774043063,1,0.34091364975739624,CE10_chr1,3395000
340,52,0,3.097517176787869,1,0.1883071749635248,CE10_chr1,3405000
341,100,3,5.244877630568145,0.07937320225218053,0.07837578712222215,CE10_chr1,3415000
342,112,1,4.711548476914534,0.6755544701365743,0.17790727592700173,CE10_chr1,3425000
343,66,1,4.274814817059543,0.4848628825761967,0.07759989827857061,CE10_chr1,3435000
344,70,2,3.893342197869419,0.1552754194703535,0.1438920656989302,CE10_chr1,3445000
345,60,0,2.111077490851493,1,0.5107533623041682,CE10_chr1,3455000
346,98,1,4.3730854668017125,0.6265357195457308,0.18445159717310988,CE10_chr1,3465000
347,43,0,2.4444322177977487,1,0.27690835625259025,CE10_chr1,3475000
348,53,0,1.7605723726043865,1,0.5657285096056188,CE10_chr1,3485000
349,99,0,3.607469032399689,1,0.3432318555387118,CE10_chr1,3495000
350,69,0,2.5833150890036665,1,0.4365213842708717,CE10_chr1,3505000
351,71,0,0.8409086002087098,1,0.8622849904672538,CE10_chr1,3515000
352,50,0,2.796895855405602,1,0.24209894105510377,CE10_chr1,3525000
354,23,0,0.8449235494819779,1,0.6168801053407106,CE10_chr1,3545000
