chr,win,WZA,pos,approx_p
CE10_chr1,46,1.0304715744723971,464540,0.5601404944887369
CE10_chr1,47,-3.0380053316089812,475565.0340909091,0.13701399031110667
CE10_chr1,48,3.4866607203125435,485979.08035714284,0.09119699803601705
CE10_chr1,49,-0.9479463432182504,496955.72,0.5854398003312746
CE10_chr1,50,-2.5440983255136316,505518.28571428574,0.2060492473057179
CE10_chr1,51,3.828240373707544,514640.8552631579,0.06532978883400757
CE10_chr1,52,3.1457174812676243,525335.4528301887,0.12465463640118135
CE10_chr1,53,1.8878544212227357,535319.0731707317,0.3326082122510409
CE10_chr1,54,1.9058250566849295,545438.8783783783,0.3285843746564184
CE10_chr1,55,0.9557128062427649,554090.8253968254,0.5830364041982717
CE10_chr1,56,-0.6836807953565971,564842.1034482758,0.6698108032539266
CE10_chr1,57,2.2938714653180465,574223.8644067796,0.24941166063170786
CE10_chr1,58,0.6262303439116527,586219.8333333334,0.688768449948479
CE10_chr1,59,3.332933181491096,595517.9166666666,0.10526136062767674
CE10_chr1,60,1.1303506141675443,604508.304347826,0.5302482077315329
CE10_chr1,61,1.2512518074895995,614266.8474576271,0.49518095101817883
CE10_chr1,62,2.3195412924377043,626005.962264151,0.24469014891901358
CE10_chr1,63,1.8124775882241295,634884.9682539683,0.34983091060956767
CE10_chr1,64,1.4305870328738983,645018.8793103448,0.4455348868948573
CE10_chr1,65,1.087115321728855,656301.8888888889,0.5430878750933793
CE10_chr1,66,-4.631700776570077,664418.0545454546,0.027458017404199387
CE10_chr1,67,-2.3506324817753077,674635.3170731707,0.2390559379126573
CE10_chr1,68,0.17328799414630972,685979.3720930233,0.8442331160236815
CE10_chr1,69,-1.1761996222281934,693394.4,0.5168028300964564
CE10_chr1,70,-0.278068574022621,704861.0117647059,0.8074754387090786
CE10_chr1,71,2.8875572117024504,715391.1551724138,0.15583255400954782
CE10_chr1,72,4.114420263695715,723188.4659090909,0.04861927267193182
CE10_chr1,73,-3.3835944553654707,733802.4098360656,0.10044772445097973
CE10_chr1,74,-0.9472420951529549,761365,0.5856579630478569
CE10_chr1,76,-2.065757831034799,765875.5,0.29417025728473706
CE10_chr1,77,-0.22897766327252178,776810.6875,0.8246491925904184
CE10_chr1,78,1.3277733036993409,785814.875,0.4736433131028297
CE10_chr1,79,3.2116916879532993,794571.25,0.11752506100283493
CE10_chr1,80,1.8048625404892786,804921.0833333334,0.35160179377843936
CE10_chr1,81,-1.737489121034994,815742.4659090909,0.3675160672216058
CE10_chr1,82,-0.2799469101134996,824477.8709677419,0.8068201128177067
CE10_chr1,83,5.330978746339371,834907.3037974683,0.011736797967269239
CE10_chr1,84,-0.46861849472518197,845292.1714285715,0.7417591614364026
CE10_chr1,85,0.018772082412970303,854886.0188679246,0.8990400029908597
CE10_chr1,86,-1.3886292476215796,865279.6428571428,0.45688939546276963
CE10_chr1,87,-0.7176946005751944,874883.3766233766,0.6586842348051485
CE10_chr1,88,1.4945507503610704,884619.3578947368,0.4285385205748609
CE10_chr1,89,3.5776377409145756,894618.0192307692,0.08361220660335489
CE10_chr1,90,-1.5680734513819152,905893.7962962963,0.4094759820707671
CE10_chr1,91,-1.88207084188285,916041.42,0.33390996443570475
CE10_chr1,92,-2.3430617160632714,925386.1794871795,0.24041937622572862
CE10_chr1,93,0.7433074190965742,934105.8,0.6503552147998759
CE10_chr1,94,1.9239522484728673,944930.0576923077,0.3245575970109178
CE10_chr1,95,2.1190224247864147,955274.3033707865,0.28326566414487125
CE10_chr1,96,-1.3493867517600933,964428.8095238095,0.4676546573858729
CE10_chr1,97,-0.12973653550350123,976037.6666666666,0.8596165273777044
CE10_chr1,98,-0.6165476205413429,985423.5789473684,0.6919833235329615
CE10_chr1,99,-1.6540990186410018,994476.3461538461,0.38782434649744735
CE10_chr1,100,-4.638431383497555,1005497.5263157894,0.027245935151465183
CE10_chr1,101,-0.8073341502978605,1015077.1914893617,0.6297263421645072
CE10_chr1,102,-1.1442882238056187,1024357.5434782609,0.5261422379019258
CE10_chr1,103,-1.0516582679521989,1035749.3035714285,0.5537319398575548
CE10_chr1,104,2.7118010249189366,1044359.7666666667,0.18022846706665369
CE10_chr1,105,3.9573770160100388,1054363.3411764705,0.05727985360466826
CE10_chr1,106,1.4533428004906142,1065263.6285714286,0.4394446578657417
CE10_chr1,107,4.887612476062096,1075999.638888889,0.020328476332939546
CE10_chr1,108,2.712359638975098,1081291.5,0.18014667290375957
CE10_chr1,109,-0.6109314218188153,1095765.5,0.6938505741436461
CE10_chr1,110,-0.8668122768173094,1106593.5555555555,0.6108179350484642
CE10_chr1,111,0.6490516826005385,1114729.8823529412,0.6812135632575818
CE10_chr1,112,-0.8473351383392095,1124384.347826087,0.6169821110457802
CE10_chr1,113,-2.8339101716455573,1136470.5084745763,0.1629975522968258
CE10_chr1,114,-2.4252839064718485,1144651.1875,0.22590332475983155
CE10_chr1,115,2.408356898662024,1155680.87654321,0.22883939246246104
CE10_chr1,116,1.8812843219110493,1164701.8245614036,0.3340872456690576
CE10_chr1,117,-2.1709064465652763,1174404.0263157894,0.27291019820204854
CE10_chr1,118,1.1074091521365643,1184252.0192307692,0.5370419389434595
CE10_chr1,119,3.1687341535576383,1195419.9146341463,0.12212995273387625
CE10_chr1,120,3.92855616680641,1205134.0379746836,0.05900101815969916
CE10_chr1,121,0.6373694820841552,1213694.9871794872,0.6850769596554815
CE10_chr1,122,4.164253696066551,1225402.275,0.046112212651309874
CE10_chr1,123,3.854507536286163,1234934.7741935484,0.06362083284484475
CE10_chr1,124,-3.4950078424421975,1245462.9803921569,0.0904788162819104
CE10_chr1,125,-0.46527922362679175,1254565.6823529413,0.7428962738038203
CE10_chr1,126,-0.9725591065923763,1265268.0735294118,0.5778390551790882
CE10_chr1,127,-1.1420226862375176,1271273.857142857,0.526808549604143
CE10_chr1,128,1.5797543691240006,1285319.2051282052,0.40649454028469667
CE10_chr1,129,0.4933882189205604,1296757.8333333333,0.7333421447928374
CE10_chr1,130,2.9454121855438804,1305431.375,0.1483761683227126
CE10_chr1,131,4.139680208292215,1315068.1666666667,0.04733452781865832
CE10_chr1,132,0.1200884520198571,1325006.2027027027,0.8630318966904936
CE10_chr1,133,2.93520155568982,1334067.9016393442,0.14967193670517245
CE10_chr1,134,-2.440039816175016,1343850.5142857144,0.2233658640042911
CE10_chr1,135,0.1128077624569085,1359481.25,0.8656109208196558
CE10_chr1,136,2.7199973949760388,1365067.9569892474,0.1790310918613842
CE10_chr1,137,-1.1029451583463334,1374340.2258064516,0.5383689435933944
CE10_chr1,138,2.6037509063505015,1382989.3209876544,0.1965731162941313
CE10_chr1,139,1.5124756470129164,1393885.8148148148,0.42384407618516207
CE10_chr1,140,-0.7510920987658328,1405414.34375,0.6478322874107147
CE10_chr1,141,-1.9107745210708602,1414748.75,0.32748169820132617
CE10_chr1,142,-0.9500100054514161,1428410.923076923,0.584800734282214
CE10_chr1,143,-1.5507433638167987,1434357.9411764706,0.4139232048184494
CE10_chr1,144,-1.4976070858371506,1445010.6829268292,0.42773594873107657
CE10_chr1,145,1.8648958271600757,1454471.5555555555,0.33779500794707884
CE10_chr1,146,0.8395766090865606,1464642.5892857143,0.6194451208905674
CE10_chr1,147,0.9703463238608415,1475027.890625,0.5785204882655346
CE10_chr1,148,-1.8518994939562028,1484365.1123595505,0.34075404265207715
CE10_chr1,149,-1.6580923026151009,1497002.7741935484,0.3868365259758922
CE10_chr1,150,-0.8349602128982858,1506376.810810811,0.620912666324611
CE10_chr1,151,0.5587598772749901,1515479.822222222,0.7112839281395602
CE10_chr1,152,-1.0303072372007098,1524474.5,0.5601903434249915
CE10_chr1,153,1.4363417802618885,1534177.2857142857,0.4439901902677509
CE10_chr1,154,-0.7904641553786694,1543104.1,0.6351346091941095
CE10_chr1,155,-2.6909207168729585,1556067.06,0.18330565605413543
CE10_chr1,156,-1.4642793534101584,1565998.5125,0.4365347485577557
CE10_chr1,157,4.8042226590450365,1575468.5979381443,0.022450216699737915
CE10_chr1,158,3.755739372107111,1584121.0240963856,0.07024403489427357
CE10_chr1,159,1.8486915395227594,1596230,0.341486984190969
CE10_chr1,160,-3.748155293300983,1604613.712643678,0.07077517699456505
CE10_chr1,161,0.2117981095052537,1614636.4625,0.8306795497461588
CE10_chr1,162,-0.720100124218423,1624111.295774648,0.6579001590083113
CE10_chr1,163,-2.6948152176809845,1635574.7083333333,0.18272877871505638
CE10_chr1,164,-1.2386196792854582,1645675.388888889,0.4987860171152878
CE10_chr1,165,-4.785690471694107,1655012.1081081082,0.02294707552541527
CE10_chr1,166,-1.8278257790319283,1663880.8076923077,0.3462789158378984
CE10_chr1,167,-0.013231904731086415,1675572,0.9010156986938461
CE10_chr1,168,-0.8827633994137071,1684764.4375,0.6057901216132726
CE10_chr1,169,-2.655118479627904,1691833.3333333333,0.1886722479751547
CE10_chr1,170,-3.192826881937876,1706847.6222222222,0.1195302351872973
CE10_chr1,171,-2.7794338323228787,1715044.5950413223,0.17052473084500716
CE10_chr1,172,-5.6461516967816046,1722409.7313432836,0.007769120210257815
CE10_chr1,173,-4.3823817971993675,1738323.4473684211,0.036382299874813125
CE10_chr1,174,-1.6173415606533983,1744059.0289855073,0.39698907840769654
CE10_chr1,175,0.8488281437677088,1757248.6,0.6165086368569433
CE10_chr1,176,-3.6258266579501774,1762648.5777777778,0.079806539422653
CE10_chr1,177,-0.5049795890740888,1776634,0.7294141866665358
CE10_chr1,178,-2.541109976510281,1788799.4166666667,0.2065325424796769
CE10_chr1,179,1.902775885273513,1795145.2,0.3292648875077864
CE10_chr1,180,-0.15839915626479042,1801690,0.8494858358682134
CE10_chr1,181,-0.09187062452698412,1814916.5833333333,0.8730353271239538
CE10_chr1,182,0.004310725599660328,1826314.6065573771,0.904198385157303
CE10_chr1,183,2.0981763250150536,1836328.3043478262,0.2875003212828898
CE10_chr1,184,0.35076881887024974,1847349.380952381,0.7822141565617
CE10_chr1,185,-0.22726676872182097,1850178.5,0.8252492922301586
CE10_chr1,188,-0.49147091352351846,1931798,0.7339925371483551
CE10_chr1,191,0.3800306729372829,1933203,0.7721093466265435
CE10_chr1,193,-2.216923729572806,1937139.875,0.2639449294460276
CE10_chr1,194,-1.1768142307287712,1941634,0.5166238013376447
CE10_chr1,195,-1.5052519474910528,2004190,0.42573229937797197
CE10_chr1,197,-1.0137456642816611,2004540,0.5652250118704758
CE10_chr1,200,0.18296190082788694,2005021.125,0.84082389551382275
CE10_chr1,201,-2.0253896686456665,2011989.5454545454,0.3026197501262303
CE10_chr1,202,-0.5873348745741022,2039808,0.701716069007201
CE10_chr1,203,-0.4622093513688777,2039841,0.743942143760693
CE10_chr1,204,-1.439351893727961,2040102,0.44318343132684646
CE10_chr1,205,1.0432075876778426,2071978,0.5562837941447899
CE10_chr1,207,-0.16362653621818438,2075115.5714285714,0.8476408642472574
CE10_chr1,208,0.4056860831470425,2087453.7297297297,0.7632815507914666
CE10_chr1,209,3.931385078228581,2096872.75,0.058830198799288046
CE10_chr1,210,0.632908633720141,2104548.535714286,0.686554380193624
CE10_chr1,211,-1.0349885460863255,2113995.597826087,0.558771189780649
CE10_chr1,212,-2.0518795010865536,2125543.31372549,0.2970571189093337
CE10_chr1,213,-1.6901193906401182,2135959.8552631577,0.3789696177161188
CE10_chr1,214,-5.296721578178077,2145002,0.012261485670510877
CE10_chr1,215,-6.886614877090489,2153615.7285714285,0.0012785281748074555
CE10_chr1,216,-1.2155251183071532,2164643.9156626505,0.5054128416319705
CE10_chr1,217,-2.8565881782908544,2174670.2884615385,0.15993897836053927
CE10_chr1,218,-3.4563893785558846,2184795.389473684,0.09384005595713368
CE10_chr1,219,-8.553880681603353,2195207.713235294,7.131965741024262e-5
CE10_chr1,220,0.6711915341201636,2205642.979452055,0.6739147009191098
CE10_chr1,221,-2.6540329210369555,2214996.7954545454,0.18883675923436885
CE10_chr1,222,-1.851822582195527,2223996.609929078,0.34077160336826345
CE10_chr1,223,-1.2775523946162477,2234464.8309859154,0.4877199426228933
CE10_chr1,224,-2.6443212001203102,2245398.484210526,0.1903132327713011
CE10_chr1,225,0.38425382533443464,2254476.1264367816,0.7706541339506117
CE10_chr1,226,-0.46912174015556635,2260813.909090909,0.7415878415265347
CE10_chr1,227,-0.38058182791645456,2275868.452830189,0.7719193841888788
CE10_chr1,228,-0.4177898294214437,2285048.6951219514,0.7591273446807095
CE10_chr1,229,2.698142077525746,2294747.04,0.18223705064631984
CE10_chr1,230,0.04385454031344217,2304167.2653061226,0.8901032934890414
CE10_chr1,231,1.5385346003719291,2314851.6825396824,0.4170732910394396
CE10_chr1,232,-1.1717990915675014,2323160.419354839,0.5180855950370782
CE10_chr1,233,0.7464620749004439,2334363.2115384615,0.6493323411613429
CE10_chr1,234,-1.0102746942195677,2345076.769230769,0.5662829266153253
CE10_chr1,235,2.715594834043878,2353120,0.17967350701264861
CE10_chr1,236,-0.7462447064367337,2365133.2448979593,0.6494028000893902
CE10_chr1,237,-1.3936199844859891,2372465.9,0.4555303539906085
CE10_chr1,238,-1.2890226936767541,2389228.125,0.4844851228128509
CE10_chr1,239,-1.3171555240519368,2395001.125,0.4766006635990767
CE10_chr1,240,-2.359610811154145,2405442.5714285714,0.23744608935281897
CE10_chr1,241,-1.8073056446535198,2410814.3333333335,0.35103303104832906
CE10_chr1,242,0.9956148933427024,2427551.4,0.5707615274073936
CE10_chr1,243,-0.3898801837044685,2434812.9272727272,0.7687166593024448
CE10_chr1,244,-2.9901177699420596,2445725.477272727,0.14280354870834291
CE10_chr1,245,-1.313358757199053,2455259.94,0.4776606198389847
CE10_chr1,246,-1.1640935738856724,2464011.2608695654,0.5203357306791667
CE10_chr1,247,3.6185757849861524,2475934.4716981133,0.08037000401417412
CE10_chr1,248,-2.195260450209119,2486166.2321428573,0.26813983303112443
CE10_chr1,249,-2.209755815988446,2493964.1704545454,0.2653278930476044
CE10_chr1,250,1.8110433591295045,2504255.565217391,0.35016400796136293
CE10_chr1,251,0.5097794113304465,2515275.4285714286,0.7277897447583183
CE10_chr1,252,-4.4196586913789915,2524747.3859649124,0.034908203004134275
CE10_chr1,253,1.6401134273721505,2534966.3139534886,0.3912960715182687
CE10_chr1,254,2.5342306079544654,2540529.4,0.20764824569108672
CE10_chr1,255,-0.8815120828151377,2552980.2580645164,0.6061838678837768
CE10_chr1,256,0.15493044688293858,2563271,0.8507105513151536
CE10_chr1,257,0.18253148328820623,2574517,0.8409755177560475
CE10_chr1,258,1.1125326291819246,2588771.3684210526,0.5355209199577138
CE10_chr1,259,-0.6484372998131451,2594333.5,0.6814165374383561
CE10_chr1,260,-1.181476180293709,2606350.6140350876,0.5152668734593159
CE10_chr1,261,0.1662170413191973,2615051.144230769,0.8467268700455055
CE10_chr1,262,-3.8393557761957466,2625516.488888889,0.06460204964508133
CE10_chr1,263,-0.6136160808713638,2635893.6285714284,0.6929577570249918
CE10_chr1,264,-2.1944202967891093,2645447.7164179105,0.2683034388711203
CE10_chr1,265,-3.1562546153374447,2655304.2083333335,0.12349381882859121
CE10_chr1,266,-4.73097228034208,2665407.111111111,0.02447023534813958
CE10_chr1,267,-5.889669483953351,2674438.9101123596,0.005577396982504596
CE10_chr1,268,-0.7215077612599868,2684388.847826087,0.6574415168388414
CE10_chr1,269,0.7437499584151646,2695766.0416666665,0.6502116849409261
CE10_chr1,270,-2.3586335703210843,2707377.379310345,0.2376209399817434
CE10_chr1,271,-2.5425893404191506,2715583.647887324,0.20629318738363986
CE10_chr1,272,-3.420724389785397,2725103.8260869565,0.09703249238220944
CE10_chr1,273,-5.147102680230769,2735769.8689655173,0.01480449621824976
CE10_chr1,274,-3.4138875154091473,2744695.539473684,0.09765428057876974
CE10_chr1,275,0.7885709975455009,2755761.4210526315,0.6357427509654774
CE10_chr1,276,-0.1773536180650389,2763758.4545454546,0.8427999737223218
CE10_chr1,277,-0.3362085402975324,2774565.5,0.787256010709955
CE10_chr1,278,1.7614078520081888,2781641.3333333335,0.36181556728239256
CE10_chr1,279,-0.8980575942821583,2797137.617647059,0.6009868474137957
CE10_chr1,280,0.07734128670499683,2804629.527027027,0.8781941186593102
CE10_chr1,281,-0.7533512754905782,2815441.0153846154,0.6471008684825246
CE10_chr1,282,1.1994532640958306,2825234.9411764704,0.5100517627206891
CE10_chr1,283,0.5402910777321924,2834010.4444444445,0.7174922938512769
CE10_chr1,284,-0.3115343486162065,2846676.486111111,0.7958203444162638
CE10_chr1,285,-0.885930938547716,2854146.488095238,0.604793918181115
CE10_chr1,286,3.236854441794326,2863604.6274509802,0.11489167157999368
CE10_chr1,287,1.6327993394520255,2876188.962264151,0.3931191801836715
CE10_chr1,288,-1.562704757681673,2885659.5384615385,0.4108506410061687
CE10_chr1,289,6.155388472923354,2894351.310810811,0.0038359379795860583
CE10_chr1,290,-1.755640246664968,2905259.361111111,0.3631850528565028
CE10_chr1,291,-1.6313815824287992,2914947.2352941176,0.3934731646807718
CE10_chr1,292,0.5811027520961506,2924918.0833333335,0.7037988253520082
CE10_chr1,293,1.6202980599411716,2935544.032608696,0.39624713835531017
CE10_chr1,294,-1.3985924051846301,2945143.092783505,0.4541785658907673
CE10_chr1,295,-3.1053064541455466,2953945.8714285716,0.1291855404252942
CE10_chr1,296,1.610412414429853,2963982.4782608696,0.39873124379130775
CE10_chr1,297,2.3233376236969216,2974603.35483871,0.24399724143844462
CE10_chr1,298,-1.9305044948781858,2985536.063829787,0.3231100182035844
CE10_chr1,299,-2.500788626890278,2992974.620689655,0.21313420545531242
CE10_chr1,300,0.025371818679615108,3007416.4814814813,0.8966872730203728
CE10_chr1,301,0.9287855747310994,3015335.5531914895,0.5913888500840396
CE10_chr1,302,1.0273021542597949,3025693.7916666665,0.5611022635099595
CE10_chr1,303,5.056911604263641,3035481.7954545454,0.016552648841405827
CE10_chr1,304,1.4218286707335843,3044079.597938144,0.44789168482955055
CE10_chr1,305,-2.7617665613278035,3054760.0634920634,0.1730209699648893
CE10_chr1,306,-1.2239175080709885,3064113.4716981133,0.5029993529029535
CE10_chr1,307,2.4437535650826323,3074679.2463768115,0.22273046309119368
CE10_chr1,308,0.2753106779240378,3084667.0204081633,0.8084378758679588
CE10_chr1,309,0.27738057474385336,3095489.2647058824,0.8077155061298091
CE10_chr1,310,-1.5669842036888035,3105082.0857142857,0.40975466350031925
CE10_chr1,311,-0.3708615382041118,3113457.3283582088,0.7752715990451645
CE10_chr1,312,-2.0835684626744815,3125230.577777778,0.2904930768999771
CE10_chr1,313,-1.3606409292738935,3131758.103448276,0.46455304004589004
CE10_chr1,314,-0.41842622893466586,3219572,0.7589091128859407
CE10_chr1,316,0.44932520060860476,3219638,0.7483367575219197
CE10_chr1,317,0.043771120162866065,3219689,0.8901329930357547
CE10_chr1,320,-1.996287045510625,3219846,0.30881041651678137
CE10_chr1,321,1.0086259508366417,3219952,0.5667857786738475
CE10_chr1,322,-1.44776870810643,3223742.3174603176,0.4409320413432912
CE10_chr1,323,1.509529015806412,3235485.2771084337,0.42461371215798827
CE10_chr1,324,-0.4166720992883555,3244604.783333333,0.7595106790398487
CE10_chr1,325,3.408815627760204,3254211.5,0.09811760386353921
CE10_chr1,326,0.4435411239256882,3265324.7391304346,0.7503123017025503
CE10_chr1,327,1.4460325237942209,3276218.4545454546,0.4413959110862572
CE10_chr1,328,0.5317328533102352,3286991.897959184,0.7203755463171596
CE10_chr1,329,-0.1346803899187428,3294984.434782609,0.8578674426927534
CE10_chr1,330,1.0896497872005444,3304904.4375,0.542330958858066
CE10_chr1,331,2.543913652342067,3315996.069767442,0.2060790900132663
CE10_chr1,332,4.127244015944063,3323801.265625,0.047963431514711
CE10_chr1,333,1.813199862246081,3335287.793103448,0.34966323980837316
CE10_chr1,334,2.863936714613386,3344843.2545454544,0.15895725136877997
CE10_chr1,335,2.958991867745577,3354845.3513513515,0.14666615149211853
CE10_chr1,336,4.28368353123959,3364668.7843137253,0.040543693848773744
CE10_chr1,337,2.3104673424718376,3374715.464285714,0.24635192122552718
CE10_chr1,338,2.399166779714092,3383577.875,0.23044479246290991
CE10_chr1,339,2.2258437358811505,3395055.159090909,0.2622308742635148
CE10_chr1,340,0.39483003524736476,3404981.206896552,0.7670133375638652
CE10_chr1,341,2.6977141541693013,3415817.4615384615,0.18230024500438965
CE10_chr1,342,0.6169702736895057,3423879.8032786883,0.6918428771152103
CE10_chr1,343,0.20937331820985253,3437060.08,0.8315315108927004
CE10_chr1,344,-0.9226844189298865,3444100.06,0.5932889562741149
CE10_chr1,345,-1.168530037604173,3456408.4864864866,0.5190395966832035
CE10_chr1,346,-0.6248832242821838,3465416.40625,0.6892153879106179
CE10_chr1,347,-0.23933790712071537,3473653.8571428573,0.8210175178009667
CE10_chr1,348,-1.9186075825922975,3483910.8636363638,0.32574150840057375
CE10_chr1,349,0.12354126382104146,3494445.49122807,0.8618093223950434
CE10_chr1,350,-0.28078645150448733,3504341.756756757,0.8065272520718902
CE10_chr1,351,0.44890570350578135,3515834.5581395347,0.7484799808566469
CE10_chr1,352,-0.21477031471695798,3523137.529411765,0.8296355238222072
CE10_chr1,354,1.1031435915029768,3549393.8571428573,0.538309920753083
CE10_chr1,355,1.8168738888300875,3555333.5,0.3488111303550576
CE10_chr1,356,1.6919714934768566,3563383.9821428573,0.378517711703256
CE10_chr1,357,0.06484548997206221,3574437.302325581,0.8826350297098798
CE10_chr1,358,-0.2483348034353003,3584741.4576271186,0.8178668567771779
CE10_chr1,359,-1.6698685252080077,3594600.0789473685,0.38393238652254025
CE10_chr1,361,0.24737037828636374,3616349.0793650793,0.8182044530947572
CE10_chr1,362,0.8252550031911664,3625004.4444444445,0.6240028568787932
CE10_chr1,363,-0.6155852516830564,3634630.980769231,0.6923031554370349
CE10_chr1,364,-0.705878268397268,3644479.150943396,0.6625411827722791
CE10_chr1,365,0.8385272674084767,3654286.862745098,0.61977857216983
CE10_chr1,366,3.0317419319130163,3664765.674698795,0.13776077117808985
CE10_chr1,367,2.712940838961292,3675053.789473684,0.1800616009112107
CE10_chr1,368,3.716903697328411,3684974.7538461536,0.07299870182980628
CE10_chr1,369,3.8393564279438728,3695880.0655737706,0.06460200717128141
CE10_chr1,370,0.22531790670984148,3700962.5,0.825932983835896
CE10_chr1,371,1.1749293119965023,3717327.409090909,0.5171729594704643
CE10_chr1,372,-0.903019332954162,3725158.745762712,0.5994322740028866
CE10_chr1,373,3.018114030441644,3734522.754385965,0.13939645367169365
CE10_chr1,374,3.8450992127082366,3742706.9696969697,0.06422864912021888
CE10_chr1,375,1.6457887404329576,3755477.6346153845,0.38988498654744613
CE10_chr1,376,0.5287161914217194,3764438.7647058824,0.7213928060591379
CE10_chr1,377,-0.15021948415989694,3774708.761904762,0.8523744519935934
CE10_chr1,378,7.242673993956561,3785216.1566265062,7.218135971711064e-4
CE10_chr1,379,1.8279632317191112,3795189.193548387,0.3462472096275595
CE10_chr1,380,3.0368714141753035,3805037.358974359,0.1371489545137126
CE10_chr1,381,-0.30783678011986776,3815846.5714285714,0.7971059081855775
CE10_chr1,382,2.062153752149643,3825347.4464285714,0.29491813509738096
CE10_chr1,383,-0.43003277999305933,3835329.7662337665,0.7549324216124972
CE10_chr1,384,-4.529806491155683,3847500.6774193547,0.0308469143672945
CE10_chr1,385,0.06433608010192356,3856774.7446808512,0.8828161493594245
CE10_chr1,386,-0.4427504071769514,3864630.8666666667,0.7505824976208906
CE10_chr1,387,0.2055068995330341,3875031.0222222223,0.8328904033762958
CE10_chr1,388,-2.7405792859703175,3884232.73015873,0.1760504604321073
CE10_chr1,389,1.9390718456918878,3896017.5166666666,0.32122360513997705
CE10_chr1,390,2.138267920395427,3904708.3243243243,0.27939384514188187
CE10_chr1,391,-0.30482616721832956,3914663.8039215687,0.7981530393596663
CE10_chr1,392,1.9868582936215933,3925703.107692308,0.3108339188260262
CE10_chr1,393,1.7428815159843853,3936379.346153846,0.36622604865887515
CE10_chr1,394,-0.018889360458620795,3942321.5,0.8989981869110906
CE10_chr1,395,1.3860707386675426,3955966.8571428573,0.45758699249994933
CE10_chr1,396,4.054414327950487,3965651.3647058825,0.05178901739160907
CE10_chr1,397,1.1702079214222045,3974723.901639344,0.5185498298268854
CE10_chr1,398,-0.39407870443247495,3984783.5625,0.7672718100822198
CE10_chr1,399,0.3607227395983933,3996696.5,0.7787726111815059
CE10_chr1,400,0.5725457985050979,4005577.9245283017,0.706662154060734
CE10_chr1,401,-0.6039012793357965,4014971,0.6961905478717952
CE10_chr1,402,2.7988563377081896,4024470.323076923,0.16781173606098096
CE10_chr1,403,0.9098104657689163,4034336.466666667,0.5973074868064363
CE10_chr1,404,1.539231525907622,4047352.355555556,0.41689309185867574
CE10_chr1,405,-0.43573638476221105,4053602.1666666665,0.7529805959558086
